E (meV)	EVR84_360K_0.35A-1	err	E (meV)	EVR84_360K_0.45A-1	err	E (meV)	EVR84_360K_0.55A-1	err	E (meV)	EVR84_360K_0.65A-1	err	E (meV)	EVR84_360K_0.75A-1	err	E (meV)	EVR84_360K_0.85A-1	err	E (meV)	EVR84_360K_0.95A-1	err	E (meV)	EVR84_360K_1.05A-1	err	E (meV)	EVR84_360K_1.15A-1	err	E (meV)	EVR84_360K_1.25A-1	err	E (meV)	EVR84_360K_1.35A-1	err	E (meV)	EVR84_360K_1.45A-1	err	E (meV)	EVR84_360K_1.55A-1	err	E (meV)	EVR84_360K_1.65A-1	err	E (meV)	EVR84_360K_1.75A-1	err	E (meV)	EVR84_360K_1.85A-1	err
0.28620005	5.3588082	1.363278	0.28620005	5.9244758	1.1574901	0.28620005	7.5772458	1.3908341	0.28620005	6.2066391	1.3598648	0.28620005	8.2021029	1.2902055	0.28620005	9.9625813	1.3650827	0.28620005	11.524221	1.285159	0.28620005	11.275873	1.4593485	0.28620005	12.327107	2.0702946	0.28620005	12.348198	1.3586453	0.28620005	13.767607	1.2342015	0.28620005	12.237392	1.178451	0.28620005	13.400377	1.1722405	0.28620005	12.763392	1.1812539	0.28620005	-1.0994926	0.54589834	0.28620005	-1.0994926	0.54589834
0.29210005	4.9342454	1.2935321	0.29210005	4.6431663	1.1119735	0.29210005	6.6011883	1.1702599	0.29210005	7.5715118	1.3773684	0.29210005	8.2667299	1.2192188	0.29210005	9.4263751	1.3139497	0.29210005	12.987438	1.3844293	0.29210005	11.936495	1.4608691	0.29210005	15.569948	2.0637401	0.29210005	12.480169	1.4060633	0.29210005	12.488965	1.2666281	0.29210005	11.995931	1.1799432	0.29210005	12.514724	1.1283842	0.29210005	13.191355	1.1091011	0.29210005	-1.0994031	0.5458539	0.29210005	-1.0994031	0.5458539
0.29800005	4.5399852	1.3495046	0.29800005	5.7702071	1.1180599	0.29800005	7.3990463	1.2543809	0.29800005	8.0576218	1.2432348	0.29800005	7.1842825	1.2292339	0.29800005	11.83635	1.4274167	0.29800005	12.28559	1.4451683	0.29800005	10.962571	1.4226446	0.29800005	13.163977	1.878701	0.29800005	13.503017	1.4707086	0.29800005	14.37033	1.3458536	0.29800005	13.913913	1.2315046	0.29800005	12.785645	1.1541081	0.29800005	12.636041	1.1474335	0.29800005	-1.0993139	0.5458096	0.29800005	-1.0993139	0.5458096
0.30390005	3.0254814	1.3176808	0.30390005	6.1900432	1.1781026	0.30390005	7.6024276	1.1952137	0.30390005	8.6960924	1.315982	0.30390005	7.9954237	1.3141954	0.30390005	10.988084	1.4374221	0.30390005	11.726134	1.3344483	0.30390005	12.2515	1.4574756	0.30390005	14.204846	2.0436879	0.30390005	14.235601	1.5404849	0.30390005	12.123938	1.3025915	0.30390005	12.58288	1.1146045	0.30390005	13.04714	1.1400836	0.30390005	13.149501	1.1203235	0.30390005	-1.099225	0.54576546	0.30390005	-1.099225	0.54576546
0.30980005	4.2198265	1.2285891	0.30980005	5.5601248	1.278929	0.30980005	7.54271	1.1914773	0.30980005	6.2250143	1.2096136	0.30980005	8.3717127	1.1667035	0.30980005	7.466547	1.5100561	0.30980005	10.36139	1.3658558	0.30980005	12.03033	1.3530608	0.30980005	13.851902	2.0387032	0.30980005	10.213392	1.4270722	0.30980005	14.202504	1.3268237	0.30980005	12.680408	1.1657978	0.30980005	11.360229	1.0296824	0.30980005	11.934816	1.0766337	0.30980005	-1.0991364	0.54572146	0.30980005	-1.0991364	0.54572146
0.31570005	4.064622	1.3521981	0.31570005	5.8086676	1.1964641	0.31570005	4.2391124	0.98989863	0.31570005	7.7352698	1.2515357	0.31570005	7.2996208	1.1479217	0.31570005	10.190772	1.3543712	0.31570005	9.4016471	1.2975462	0.31570005	11.232861	1.3733244	0.31570005	11.256436	1.9646681	0.31570005	11.548037	1.2898977	0.31570005	12.475235	1.2502613	0.31570005	11.991742	1.1987989	0.31570005	11.236555	1.0378201	0.31570005	11.191804	1.0822727	0.31570005	-1.0990481	0.54567762	0.31570005	-1.0990481	0.54567762
0.32160005	3.5869061	1.5127507	0.32160005	6.2889488	1.1522118	0.32160005	4.6191688	1.0943042	0.32160005	5.3164611	1.1526199	0.32160005	5.8145411	1.114832	0.32160005	8.7559485	1.342048	0.32160005	10.704635	1.2093415	0.32160005	10.196536	1.3200608	0.32160005	11.139715	2.0244201	0.32160005	11.198925	1.3020781	0.32160005	11.998544	1.1437366	0.32160005	12.13516	1.1496713	0.32160005	10.430099	0.98341814	0.32160005	9.5532463	1.0027515	0.32160005	-1.0989601	0.54563393	0.32160005	-1.0989601	0.54563393
0.32750005	4.4688577	1.3781794	0.32750005	5.9965192	1.2372949	0.32750005	7.3121975	1.2880064	0.32750005	4.4473288	1.1128334	0.32750005	8.7644232	1.3274598	0.32750005	7.1285157	1.3009637	0.32750005	11.247284	1.2666129	0.32750005	12.146232	1.4068911	0.32750005	15.172874	2.11056	0.32750005	11.83525	1.3403774	0.32750005	10.654152	1.1154329	0.32750005	11.512813	1.1821627	0.32750005	11.047713	1.0807157	0.32750005	11.748754	1.0886919	0.32750005	-1.0988724	0.54559039	0.32750005	-1.0988724	0.54559039
0.33340005	3.8410837	1.3624834	0.33340005	5.4265258	1.2274788	0.33340005	5.6315782	1.4797176	0.33340005	6.5773906	1.2522345	0.33340005	7.4090676	1.1880707	0.33340005	9.0599099	1.2735427	0.33340005	9.6998165	1.322091	0.33340005	13.112771	1.454876	0.33340005	12.880323	1.9427025	0.33340005	10.764574	1.3563096	0.33340005	10.020866	1.0980866	0.33340005	10.312709	1.1106987	0.33340005	9.9984118	1.0122069	0.33340005	9.9025902	0.98953771	0.33340005	-1.098785	0.54554701	0.33340005	-1.098785	0.54554701
0.33930005	3.9518234	1.2661285	0.33930005	5.0584878	1.2031644	0.33930005	6.2001345	1.1367142	0.33930005	6.1223464	1.1439869	0.33930005	7.5157611	1.2562291	0.33930005	10.00526	1.1944184	0.33930005	10.273285	1.4293154	0.33930005	11.148361	1.3369575	0.33930005	11.099045	1.8556249	0.33930005	12.224177	1.3806922	0.33930005	11.700878	1.2006179	0.33930005	11.552049	1.1182383	0.33930005	11.171858	1.04889	0.33930005	11.193674	1.0398173	0.33930005	-1.098698	0.54550378	0.33930005	-1.098698	0.54550378
0.34520005	4.08976	1.2139447	0.34520005	3.2743067	0.9692931	0.34520005	5.5654999	1.0702221	0.34520005	5.6043472	1.1564394	0.34520005	8.7648048	1.3203857	0.34520005	10.993328	1.2839959	0.34520005	9.9067055	1.4268041	0.34520005	13.293325	1.3599956	0.34520005	10.296939	1.7150589	0.34520005	11.415502	1.3536091	0.34520005	13.972668	1.2760292	0.34520005	11.604631	1.1578269	0.34520005	12.629076	1.1798585	0.34520005	11.603245	1.0658788	0.34520005	-1.0986112	0.54546071	0.34520005	-1.0986112	0.54546071
0.35110005	4.3580175	1.0731976	0.35110005	4.7635685	1.0544066	0.35110005	5.7034332	1.2564037	0.35110005	6.5680048	1.3005341	0.35110005	6.8711589	1.3268905	0.35110005	8.184715	1.2072199	0.35110005	10.453263	1.2209949	0.35110005	9.4451763	1.4531754	0.35110005	11.243584	1.8994966	0.35110005	10.637704	1.3004408	0.35110005	12.42843	1.2432845	0.35110005	12.046438	1.21978	0.35110005	10.98245	1.0401834	0.35110005	9.1108132	1.0020878	0.35110005	-1.0985248	0.5454178	0.35110005	-1.0985248	0.5454178
0.35700005	3.4965056	1.1043755	0.35700005	4.2803573	1.30309	0.35700005	6.5649434	1.2531578	0.35700005	6.3628306	1.3599703	0.35700005	5.1593455	1.271309	0.35700005	7.0960411	1.2139459	0.35700005	10.765582	1.3581261	0.35700005	9.5772551	1.3424525	0.35700005	9.7885119	1.8446989	0.35700005	10.743829	1.3329513	0.35700005	12.308026	1.19931	0.35700005	8.9950882	1.0625399	0.35700005	11.577738	1.0925939	0.35700005	10.02338	0.98254286	0.35700005	-1.0984387	0.54537504	0.35700005	-1.0984387	0.54537504
0.36290005	4.8792253	1.1888439	0.36290005	2.9191467	1.2460203	0.36290005	4.668592	1.1267802	0.36290005	5.3971489	1.3097529	0.36290005	7.0562156	1.2481859	0.36290005	8.8178941	1.3320291	0.36290005	9.4656522	1.2251004	0.36290005	8.4700065	1.2373071	0.36290005	10.6239	1.7984137	0.36290005	10.502787	1.427712	0.36290005	9.5543007	1.2172518	0.36290005	10.829114	1.1403963	0.36290005	10.98212	1.0313079	0.36290005	10.570782	1.0218061	0.36290005	-1.0983529	0.54533245	0.36290005	-1.0983529	0.54533245
0.36880005	5.7317186	1.2471839	0.36880005	2.6390372	1.1280414	0.36880005	5.7872517	1.1519864	0.36880005	5.8352635	1.1868284	0.36880005	6.6594014	1.2003312	0.36880005	8.3028203	1.2852095	0.36880005	9.4899231	1.3474787	0.36880005	10.165588	1.3377903	0.36880005	7.3331414	1.6761858	0.36880005	7.7398626	1.2386013	0.36880005	10.095268	1.202005	0.36880005	11.837175	1.1885014	0.36880005	10.43767	1.0383785	0.36880005	8.642308	0.97194837	0.36880005	-1.0982674	0.54529001	0.36880005	-1.0982674	0.54529001
0.37470005	7.1141767	1.4110463	0.37470005	6.3605625	1.0737255	0.37470005	3.5006025	1.0523397	0.37470005	5.6048621	1.2515333	0.37470005	7.6540714	1.2441227	0.37470005	9.9584516	1.3152112	0.37470005	7.4048099	1.1515231	0.37470005	9.1501255	1.3687991	0.37470005	12.15519	1.9134901	0.37470005	10.031466	1.3711167	0.37470005	10.329941	1.2045817	0.37470005	13.11217	1.2663522	0.37470005	11.017766	1.0576257	0.37470005	9.4500442	0.98413726	0.37470005	-1.0981823	0.54524773	0.37470005	-1.0981823	0.54524773
0.38060005	5.2832142	1.4056612	0.38060005	5.7208861	1.1994347	0.38060005	5.6907332	1.1366162	0.38060005	5.2970088	1.2096741	0.38060005	7.6245673	1.3524996	0.38060005	10.145077	1.2845294	0.38060005	10.302392	1.3151195	0.38060005	8.8772863	1.3465094	0.38060005	11.266943	1.6943265	0.38060005	12.462305	1.3506989	0.38060005	10.53696	1.160089	0.38060005	12.452273	1.2244789	0.38060005	12.303396	1.1147308	0.38060005	9.736553	1.0011324	0.38060005	-1.0980974	0.54520562	0.38060005	-1.0980974	0.54520562
0.38650005	4.1840319	1.6014438	0.38650005	5.1477592	1.2428675	0.38650005	6.7819045	1.0948334	0.38650005	8.1627329	1.2522544	0.38650005	6.4739863	1.3268288	0.38650005	8.6047833	1.2652024	0.38650005	8.7199831	1.287564	0.38650005	8.6694446	1.2065815	0.38650005	9.5349266	1.9143485	0.38650005	19.531132	1.6804917	0.38650005	10.854815	1.2203735	0.38650005	12.006543	1.1858456	0.38650005	10.844619	1.0887253	0.38650005	10.261255	0.99360207	0.38650005	-1.0980129	0.54516367	0.38650005	-1.0980129	0.54516367
0.39240005	7.1226226	1.7966186	0.39240005	9.4475824	1.4564802	0.39240005	7.4129668	1.3736525	0.39240005	8.4268852	1.3416022	0.39240005	7.8842216	1.1969572	0.39240005	9.9483032	1.2489603	0.39240005	9.55013	1.3445552	0.39240005	9.0022943	1.3249471	0.39240005	7.0570542	1.6178801	0.39240005	20.581467	1.7892305	0.39240005	10.584239	1.1169252	0.39240005	12.908309	1.213168	0.39240005	9.4177358	0.99465537	0.39240005	9.1301516	0.93873691	0.39240005	-1.0979288	0.54512188	0.39240005	-1.0979288	0.54512188
0.39830005	7.5845709	1.4234674	0.39830005	7.6582212	1.4140399	0.39830005	6.1933394	1.2466237	0.39830005	7.4012096	1.2946978	0.39830005	8.3884865	1.3144131	0.39830005	6.8856849	1.1039391	0.39830005	9.4702277	1.3017147	0.39830005	10.766645	1.2772621	0.39830005	9.4076975	1.7038538	0.39830005	17.918674	1.7179523	0.39830005	10.538779	1.1071355	0.39830005	11.686229	1.1639258	0.39830005	10.806361	1.0520603	0.39830005	7.3971096	0.89965707	0.39830005	-1.097845	0.54508026	0.39830005	-1.097845	0.54508026
0.40420005	5.3361353	1.3826096	0.40420005	4.925194	1.2589452	0.40420005	6.1268505	1.3661716	0.40420005	7.4275873	1.2910463	0.40420005	6.0652033	1.2885231	0.40420005	8.9767033	1.3516245	0.40420005	9.4940732	1.289232	0.40420005	8.8121661	1.1652813	0.40420005	10.374952	1.6374855	0.40420005	16.454238	1.5364575	0.40420005	10.582152	1.1356146	0.40420005	11.942284	1.2235561	0.40420005	10.966747	1.1018572	0.40420005	8.7543015	0.9642542	0.40420005	-1.0977615	0.54503881	0.40420005	-1.0977615	0.54503881
0.41010005	6.7859401	1.4740483	0.41010005	3.8322254	1.0140975	0.41010005	4.5524653	1.3101479	0.41010005	6.892729	1.2570592	0.41010005	7.4294062	1.116446	0.41010005	8.4503258	1.2154184	0.41010005	9.1860169	1.3075333	0.41010005	9.5262966	1.3628379	0.41010005	11.122883	1.9454255	0.41010005	11.213634	1.3497872	0.41010005	9.9737861	1.1464291	0.41010005	9.3020368	1.0345506	0.41010005	10.23289	1.1493901	0.41010005	8.164355	1.0113634	0.41010005	-1.0976783	0.54499752	0.41010005	-1.0976783	0.54499752
0.41600005	5.4771022	1.2617784	0.41600005	3.3017856	1.0751724	0.41600005	5.0631597	1.1494396	0.41600005	6.0875576	1.2980524	0.41600005	7.62997	1.1760265	0.41600005	7.6187902	1.1648938	0.41600005	9.9867585	1.337666	0.41600005	9.1266379	1.3117334	0.41600005	10.497294	1.6620526	0.41600005	10.733105	1.2753461	0.41600005	9.0998997	1.1197558	0.41600005	9.2078875	1.0587689	0.41600005	10.133935	1.0239024	0.41600005	7.6831862	0.98378604	0.41600005	-1.0975955	0.5449564	0.41600005	-1.0975955	0.5449564
0.42190005	5.282268	1.1919029	0.42190005	4.5882432	1.2398015	0.42190005	5.5374635	1.1514569	0.42190005	5.9964429	1.1730819	0.42190005	9.0245632	1.3512339	0.42190005	6.9788217	1.1544126	0.42190005	9.4206462	1.3237778	0.42190005	9.3468308	1.3284314	0.42190005	8.8689381	1.5860889	0.42190005	9.5566819	1.2863607	0.42190005	9.1855767	1.1127724	0.42190005	11.658867	1.1838501	0.42190005	10.39856	1.0220361	0.42190005	8.4582065	0.95671326	0.42190005	-1.097513	0.54491545	0.42190005	-1.097513	0.54491545
0.42780005	4.657731	1.148862	0.42780005	4.1599859	1.2858356	0.42780005	3.3996959	1.0539543	0.42780005	5.8093717	1.1798532	0.42780005	7.6741682	1.3335923	0.42780005	5.0726392	1.2078008	0.42780005	8.2978762	1.2763808	0.42780005	9.055587	1.2668735	0.42780005	8.8601999	1.5095596	0.42780005	9.7150989	1.1933798	0.42780005	11.126568	1.2195951	0.42780005	10.244043	1.0778503	0.42780005	9.9173789	1.0282705	0.42780005	8.199877	0.97972176	0.42780005	-1.0974309	0.54487467	0.42780005	-1.0974309	0.54487467
0.43370005	4.7934511	1.3704864	0.43370005	4.9673377	1.0341452	0.43370005	2.9919553	1.1518022	0.43370005	6.4804049	1.1186479	0.43370005	6.5260125	1.2627031	0.43370005	6.0843874	1.1448354	0.43370005	7.2340156	1.228255	0.43370005	10.47985	1.2735034	0.43370005	9.7657649	1.5857846	0.43370005	8.8212236	1.1073405	0.43370005	9.4606936	1.1165263	0.43370005	9.0483285	1.0609495	0.43370005	11.178336	1.0617255	0.43370005	7.738409	0.96925791	0.43370005	-1.0973491	0.54483407	0.43370005	-1.0973491	0.54483407
0.43960005	4.0949125	1.349107	0.43960005	3.364289	1.060001	0.43960005	4.8935506	1.1100289	0.43960005	5.608564	1.1922006	0.43960005	5.7446033	1.1347089	0.43960005	5.5728267	1.1585815	0.43960005	8.9063024	1.2807356	0.43960005	8.7160938	1.1695264	0.43960005	8.5346957	1.6964192	0.43960005	7.8965162	1.1617064	0.43960005	9.7066354	1.201674	0.43960005	9.1582946	1.0529605	0.43960005	9.3766847	0.94475425	0.43960005	7.416852	0.95422214	0.43960005	-1.0972676	0.54479363	0.43960005	-1.0972676	0.54479363
0.44550005	1.8662616	1.2383386	0.44550005	3.5821777	1.1508245	0.44550005	4.5371863	0.93777754	0.44550005	4.8980236	1.1447738	0.44550005	5.6241756	1.1182286	0.44550005	7.2792214	1.1760061	0.44550005	7.0197025	1.236933	0.44550005	9.0008921	1.2621463	0.44550005	6.3295673	1.4870774	0.44550005	8.8907566	1.1773954	0.44550005	9.3926216	1.1058912	0.44550005	7.8635526	1.0008997	0.44550005	9.9391263	1.029252	0.44550005	8.1081661	0.95904923	0.44550005	-1.0971866	0.54475337	0.44550005	-1.0971866	0.54475337
0.45140005	1.2230378	1.2333595	0.45140005	2.9471708	1.1368654	0.45140005	6.1540439	1.136134	0.45140005	5.7704588	1.1680441	0.45140005	5.7153558	1.2297231	0.45140005	7.1282692	1.1925151	0.45140005	7.3345656	1.1267224	0.45140005	8.804845	1.1852898	0.45140005	7.3704117	1.6571482	0.45140005	8.2352718	1.1392846	0.45140005	9.3267418	1.1901367	0.45140005	8.0260777	1.039092	0.45140005	7.0680546	0.89878045	0.45140005	6.6936537	1.0187432	0.45140005	-1.0971058	0.54471328	0.45140005	-1.0971058	0.54471328
0.45730005	1.24734	1.0633723	0.45730005	2.6698317	0.8963677	0.45730005	4.4900424	1.0484138	0.45730005	5.9181582	1.1391169	0.45730005	3.7973367	1.071818	0.45730005	5.9345402	1.1729149	0.45730005	6.4848016	1.0366472	0.45730005	8.7422227	1.246975	0.45730005	8.947236	1.7346672	0.45730005	9.6526648	1.3238968	0.45730005	8.2939856	1.1247058	0.45730005	7.7413582	0.97867147	0.45730005	9.323942	1.009237	0.45730005	8.8682967	0.95062382	0.45730005	-1.0970254	0.54467337	0.45730005	-1.0970254	0.54467337
0.46320006	3.1727006	1.2922911	0.46320006	3.2683643	1.1275411	0.46320006	3.7682093	1.054522	0.46320006	5.9484089	1.1126484	0.46320006	4.4624972	1.0574579	0.46320006	5.6835338	1.1774219	0.46320006	6.3156089	1.1712198	0.46320006	5.3514769	1.1069673	0.46320006	6.6667603	1.6726993	0.46320006	8.4811225	1.1659062	0.46320006	8.7250253	0.96718812	0.46320006	7.2953377	1.0263151	0.46320006	8.6750046	0.98094955	0.46320006	7.8495008	0.86014287	0.46320006	-1.0969454	0.54463364	0.46320006	-1.0969454	0.54463364
0.46910006	3.8851278	1.3016526	0.46910006	4.3846674	0.9872772	0.46910006	5.0971459	1.3154607	0.46910006	4.0264492	1.1488088	0.46910006	5.1843982	1.0519737	0.46910006	6.5683708	1.1859535	0.46910006	10.016403	1.2898772	0.46910006	7.1921755	1.2714517	0.46910006	5.3995838	1.3643512	0.46910006	8.3265725	1.2484045	0.46910006	10.683172	1.1534844	0.46910006	7.2464431	0.9712354	0.46910006	8.3898754	0.96779591	0.46910006	8.7600934	0.99101684	0.46910006	-1.0968657	0.54459408	0.46910006	-1.0968657	0.54459408
0.47500006	2.8585227	1.3393025	0.47500006	3.4073858	0.93217886	0.47500006	3.002821	0.99766735	0.47500006	3.0277424	1.1027613	0.47500006	5.4137983	1.0752137	0.47500006	3.3783395	1.0551239	0.47500006	8.1855277	1.2446827	0.47500006	6.6484555	1.1418546	0.47500006	8.2457984	1.5924823	0.47500006	9.7403129	1.1982538	0.47500006	10.615901	1.2121994	0.47500006	9.1460557	1.0041758	0.47500006	8.4035956	1.0593846	0.47500006	8.5240712	0.94526606	0.47500006	-1.0967864	0.54455471	0.47500006	-1.0967864	0.54455471
0.48090006	4.0584364	1.4700736	0.48090006	3.985371	1.0938623	0.48090006	3.477911	1.3053509	0.48090006	6.014411	1.2282222	0.48090006	5.3201921	1.0827063	0.48090006	7.0119581	1.2465368	0.48090006	8.3103693	1.1683755	0.48090006	7.0335502	1.1967902	0.48090006	9.1170147	1.7166087	0.48090006	8.5801759	1.188782	0.48090006	9.2742263	1.1322816	0.48090006	8.4471868	1.0457702	0.48090006	8.5279278	0.99176784	0.48090006	5.7574742	0.92835273	0.48090006	-1.0967075	0.54451551	0.48090006	-1.0967075	0.54451551
0.48680006	3.1206126	1.2105906	0.48680006	3.2616141	1.0552923	0.48680006	3.9728419	1.2022639	0.48680006	4.798391	0.96925713	0.48680006	3.8412301	1.2554604	0.48680006	4.9387681	1.2109158	0.48680006	6.3758037	1.1710352	0.48680006	7.2924845	1.1712886	0.48680006	7.5627105	1.3390194	0.48680006	6.9004887	1.0866635	0.48680006	7.5759135	1.1281742	0.48680006	7.0395414	1.0259466	0.48680006	8.3944001	0.9669486	0.48680006	7.1178806	0.87695461	0.48680006	-1.0966289	0.54447649	0.48680006	-1.0966289	0.54447649
0.49270006	3.8502072	1.3834809	0.49270006	2.7857877	1.1216934	0.49270006	3.592482	1.1698137	0.49270006	5.3318577	1.0993249	0.49270006	5.7998752	1.1455803	0.49270006	6.6041841	1.0809098	0.49270006	5.3522321	1.1874743	0.49270006	6.2184997	1.137238	0.49270006	7.7804823	1.532544	0.49270006	6.47792	1.0695832	0.49270006	8.4335875	1.1006805	0.49270006	6.7945267	0.99398377	0.49270006	8.0206215	0.92957151	0.49270006	6.9517388	0.91330065	0.49270006	-1.0965507	0.54443766	0.49270006	-1.0965507	0.54443766
0.49860006	2.9735603	1.206786	0.49860006	2.8133373	1.1007608	0.49860006	3.5923441	1.1507031	0.49860006	2.4800157	1.1311767	0.49860006	4.2686968	1.0196065	0.49860006	5.1491589	1.1891664	0.49860006	5.2948857	1.1580537	0.49860006	7.6145487	1.1517026	0.49860006	8.1303853	2.0528638	0.49860006	7.4134622	1.0930949	0.49860006	8.9448132	1.0940928	0.49860006	7.4352761	1.0554255	0.49860006	8.1629686	1.0266201	0.49860006	6.9523998	0.9176874	0.49860006	-1.0964728	0.54439901	0.49860006	-1.0964728	0.54439901
0.50450006	4.6822178	1.0451779	0.50450006	3.6722019	1.0550345	0.50450006	2.8089004	1.1742492	0.50450006	5.0588308	1.1821305	0.50450006	5.2949716	1.1354855	0.50450006	6.1965365	1.1558486	0.50450006	6.9716972	1.2038024	0.50450006	7.3539057	1.1052302	0.50450006	6.3801147	1.7395462	0.50450006	7.9053228	1.1271207	0.50450006	7.3451524	1.0471398	0.50450006	6.9745051	1.0691061	0.50450006	8.1837844	0.94720597	0.50450006	9.0151411	0.98637038	0.50450006	-1.0963954	0.54436055	0.50450006	-1.0963954	0.54436055
0.51040006	2.201837	1.4293319	0.51040006	0.99382159	0.96232308	0.51040006	3.4379926	1.227808	0.51040006	3.8683469	1.1631524	0.51040006	4.7734175	1.0003715	0.51040006	5.9492416	1.1882213	0.51040006	4.9010836	1.1555959	0.51040006	6.8293127	1.257365	0.51040006	9.5545395	1.7497501	0.51040006	8.1470509	1.104993	0.51040006	7.6117303	1.096239	0.51040006	8.2915113	1.0604734	0.51040006	8.4767584	0.9741696	0.51040006	8.2968294	0.98854015	0.51040006	-1.0963183	0.54432227	0.51040006	-1.0963183	0.54432227
0.51630006	4.6166344	1.252854	0.51630006	3.3236281	1.0530948	0.51630006	4.6429073	1.0647521	0.51630006	4.3786292	1.3055029	0.51630006	4.0909896	1.2090292	0.51630006	6.9237378	1.1759906	0.51630006	6.6530396	1.2400857	0.51630006	6.2744283	1.3380974	0.51630006	9.8260097	1.6920935	0.51630006	7.5624856	1.090751	0.51630006	8.1005355	0.99748655	0.51630006	6.4873498	0.99125699	0.51630006	7.4482668	0.97822543	0.51630006	7.2908131	0.9070139	0.51630006	-1.0962416	0.54428418	0.51630006	-1.0962416	0.54428418
0.52220006	1.5364376	1.3024528	0.52220006	1.5428508	1.154485	0.52220006	2.4428462	1.1797874	0.52220006	4.0666259	1.210816	0.52220006	4.5600926	1.2347572	0.52220006	6.4848522	1.1566318	0.52220006	7.3823175	1.3753366	0.52220006	6.4428915	1.2860213	0.52220006	6.6400511	1.4799506	0.52220006	7.9084889	1.1193355	0.52220006	7.7551189	1.0152588	0.52220006	7.6564597	1.0022466	0.52220006	9.3091135	0.99627108	0.52220006	6.9215872	0.92150432	0.52220006	-1.0961652	0.54424628	0.52220006	-1.0961652	0.54424628
0.52810006	1.6927776	1.253842	0.52810006	3.3054402	1.1685512	0.52810006	2.7391507	0.87681289	0.52810006	2.6013195	1.0829724	0.52810006	5.3748113	1.1229228	0.52810006	5.826394	1.147137	0.52810006	4.8182819	1.275189	0.52810006	6.1136547	1.1080929	0.52810006	7.6463724	1.6303762	0.52810006	7.4999059	1.1318452	0.52810006	7.6952982	0.99104827	0.52810006	8.824814	1.0144836	0.52810006	7.9986337	1.0167871	0.52810006	7.2267015	0.9217197	0.52810006	-1.0960893	0.54420857	0.52810006	-1.0960893	0.54420857
0.53400006	3.7565574	1.4910576	0.53400006	3.8340628	0.99347192	0.53400006	2.5528986	0.97862043	0.53400006	3.3738807	1.1820901	0.53400006	5.8631333	1.0596877	0.53400006	3.8680109	1.0685401	0.53400006	6.1745835	1.2796802	0.53400006	5.6197957	1.090326	0.53400006	8.4315898	1.6353986	0.53400006	7.0074695	1.1492248	0.53400006	8.2060741	1.055352	0.53400006	7.063577	0.95733314	0.53400006	8.3360768	0.94407662	0.53400006	7.8348952	0.87791782	0.53400006	-1.0960137	0.54417105	0.53400006	-1.0960137	0.54417105
0.53990006	2.2547371	1.2506617	0.53990006	3.2080172	1.0269238	0.53990006	3.8588464	1.0622881	0.53990006	4.3868739	1.1095315	0.53990006	4.17876	1.2092295	0.53990006	5.6811864	1.2186297	0.53990006	7.0209324	1.3743101	0.53990006	5.694956	1.1869833	0.53990006	7.7120762	1.4036565	0.53990006	8.334463	1.1536258	0.53990006	5.9143003	0.91806712	0.53990006	9.036061	1.0726128	0.53990006	7.8763782	0.95875833	0.53990006	6.6396492	0.88855058	0.53990006	-1.0959385	0.54413372	0.53990006	-1.0959385	0.54413372
0.54580006	1.6984231	1.279435	0.54580006	2.4435297	0.95272363	0.54580006	3.3966165	0.99395611	0.54580006	5.1942867	1.1760236	0.54580006	3.4518917	1.1545253	0.54580006	4.8993817	1.1248292	0.54580006	6.2708265	1.2438611	0.54580006	7.0494333	1.2001557	0.54580006	8.7470649	1.6563169	0.54580006	5.9750844	1.1615671	0.54580006	7.8461515	1.0372322	0.54580006	8.9140093	1.0376141	0.54580006	8.1012827	0.94757091	0.54580006	6.7866138	0.89110908	0.54580006	-1.0958637	0.54409658	0.54580006	-1.0958637	0.54409658
0.55170006	3.4248968	1.2333221	0.55170006	3.1514628	1.1412822	0.55170006	4.6734713	1.1036017	0.55170006	2.6232084	1.1217051	0.55170006	2.8191398	1.1951517	0.55170006	5.2105713	1.113262	0.55170006	5.4465482	1.2593398	0.55170006	6.4401407	1.2296033	0.55170006	6.7157037	1.3205738	0.55170006	7.2802346	1.3246247	0.55170006	6.9329254	1.0251974	0.55170006	6.6618289	0.96594593	0.55170006	7.4367262	0.87954872	0.55170006	6.1346399	0.86171659	0.55170006	-1.0957893	0.54405964	0.55170006	-1.0957893	0.54405964
0.55760006	3.112218	1.2787475	0.55760006	4.3490627	1.0544333	0.55760006	3.2232286	1.0911137	0.55760006	3.5759455	1.0529201	0.55760006	3.8251941	1.2667122	0.55760006	4.2213367	1.1526454	0.55760006	6.5759591	1.1808506	0.55760006	6.552061	1.2604063	0.55760006	6.1733889	1.3818456	0.55760006	7.1881996	1.08118	0.55760006	7.6276604	0.94020019	0.55760006	7.6064885	0.9905728	0.55760006	6.9906936	0.98444929	0.55760006	7.7083001	0.88121644	0.55760006	-1.0957153	0.5440229	0.55760006	-1.0957153	0.5440229
