E (meV)	EVR84_40K_0.35A-1	err	E (meV)	EVR84_40K_0.45A-1	err	E (meV)	EVR84_40K_0.55A-1	err	E (meV)	EVR84_40K_0.65A-1	err	E (meV)	EVR84_40K_0.75A-1	err	E (meV)	EVR84_40K_0.85A-1	err	E (meV)	EVR84_40K_0.95A-1	err	E (meV)	EVR84_40K_1.05A-1	err	E (meV)	EVR84_40K_1.15A-1	err	E (meV)	EVR84_40K_1.25A-1	err	E (meV)	EVR84_40K_1.35A-1	err	E (meV)	EVR84_40K_1.45A-1	err	E (meV)	EVR84_40K_1.55A-1	err	E (meV)	EVR84_40K_1.65A-1	err	E (meV)	EVR84_40K_1.75A-1	err	E (meV)	EVR84_40K_1.85A-1	err
-0.23299997	1.0946946	1.0418247	-0.23299997	2.8249365	0.86107393	-0.23299997	-0.21337257	0.69967079	-0.23299997	0.14847322	0.64213587	-0.23299997	1.9479697	0.78889493	-0.23299997	1.7475167	0.7317114	-0.23299997	1.3131189	0.99822858	-0.23299997	0.41496665	0.85418165	-0.23299997	0.78775909	0.79318495	-0.23299997	0.55431197	1.0224903	-0.23299997	0.97704929	0.56204369	-0.23299997	1.356907	0.69177904	-0.23299997	0.96187231	0.5454894	-0.23299997	0.77966392	0.47878772	-0.23299997	0.54966173	0.46098265	-0.23299997	-1.619809	0.18340407
-0.22709997	1.1092018	0.91695653	-0.22709997	1.3006055	0.84070188	-0.22709997	0.3715367	0.54874905	-0.22709997	1.1560903	0.83395094	-0.22709997	0.40849987	0.74781412	-0.22709997	1.1075639	0.64086137	-0.22709997	2.3286288	0.94440282	-0.22709997	1.1010803	0.71922099	-0.22709997	1.218467	0.73258922	-0.22709997	1.6659931	0.78894273	-0.22709997	0.65468101	0.49725577	-0.22709997	1.1834285	0.56580983	-0.22709997	2.3802458	0.66745011	-0.22709997	1.9157868	0.57309463	-0.22709997	1.1899137	0.48977085	-0.22709997	-1.6196482	0.18338587
-0.22119997	0.84031191	1.0350094	-0.22119997	1.7588378	0.79890672	-0.22119997	1.4489752	0.79588468	-0.22119997	0.031826773	0.79756602	-0.22119997	1.1549937	0.73342825	-0.22119997	0.81847348	0.82454699	-0.22119997	0.36699746	0.78402103	-0.22119997	1.8884332	0.79067525	-0.22119997	1.510544	0.83090786	-0.22119997	1.4292564	1.1912213	-0.22119997	0.69394287	0.63459815	-0.22119997	1.7562373	0.63144412	-0.22119997	1.9890098	0.61489374	-0.22119997	1.0102794	0.43424861	-0.22119997	1.055183	0.53652991	-0.22119997	-1.6194878	0.18336771
-0.21529997	1.4873493	1.0797516	-0.21529997	0.89532102	0.738415	-0.21529997	1.2920229	0.77601131	-0.21529997	0.37001614	0.87958092	-0.21529997	1.714555	0.85185213	-0.21529997	2.8364012	1.023024	-0.21529997	-0.066229006	0.61265504	-0.21529997	2.4056388	0.81227356	-0.21529997	1.7105577	0.82986308	-0.21529997	1.8115736	1.216813	-0.21529997	0.56554434	0.65515912	-0.21529997	1.5592597	0.58210167	-0.21529997	2.3951943	0.73613604	-0.21529997	1.0276715	0.45532435	-0.21529997	0.40125625	0.48844321	-0.21529997	-1.6193276	0.18334957
-0.20939997	0.88770201	1.0290369	-0.20939997	0.71636807	0.6696772	-0.20939997	0.83018732	0.76400941	-0.20939997	1.2763446	0.91976704	-0.20939997	1.5540046	0.89099474	-0.20939997	3.4165647	1.0945046	-0.20939997	0.11023316	0.68778521	-0.20939997	2.6064007	0.91750138	-0.20939997	1.5356642	0.74250232	-0.20939997	2.1474414	1.2352082	-0.20939997	1.3323273	0.733596	-0.20939997	1.3931082	0.57613482	-0.20939997	2.315348	0.80121359	-0.20939997	1.6322945	0.57308386	-0.20939997	0.73329373	0.52104856	-0.20939997	-1.6191676	0.18333146
-0.20349997	0.58983317	1.041566	-0.20349997	1.2503625	0.74682551	-0.20349997	1.157068	0.84423137	-0.20349997	1.2962	0.84222966	-0.20349997	0.95989953	0.78050463	-0.20349997	2.5118929	1.0217933	-0.20349997	0.48536079	0.76074902	-0.20349997	2.1829002	0.95644328	-0.20349997	1.4393002	0.75017181	-0.20349997	2.2051841	1.2637804	-0.20349997	1.8568644	0.77659636	-0.20349997	1.2004842	0.6310552	-0.20349997	1.6390323	0.72938683	-0.20349997	1.8979745	0.61293122	-0.20349997	1.8745904	0.59597812	-0.20349997	-1.6190079	0.18331338
-0.19759997	2.1994786	1.2171916	-0.19759997	1.0990213	0.92493784	-0.19759997	1.8426074	0.87535166	-0.19759997	0.39259946	0.78984524	-0.19759997	0.65178386	0.6059448	-0.19759997	2.0759764	0.87724655	-0.19759997	1.1249142	0.64218928	-0.19759997	1.1633585	0.79051093	-0.19759997	1.7815663	0.87956184	-0.19759997	2.1677819	1.1349495	-0.19759997	0.83156901	0.69218729	-0.19759997	1.0379224	0.65260055	-0.19759997	1.4329065	0.61165638	-0.19759997	1.6509927	0.5621637	-0.19759997	2.4399142	0.58251565	-0.19759997	-1.6188485	0.18329533
-0.19169997	0.94583056	1.3145226	-0.19169997	0.53292107	0.78323715	-0.19169997	0.48263848	0.8030114	-0.19169997	0.98390405	1.0396876	-0.19169997	1.3420101	0.73553086	-0.19169997	0.53906978	0.78640898	-0.19169997	1.4030676	0.94643916	-0.19169997	0.5374856	0.65895531	-0.19169997	1.8904825	0.86861234	-0.19169997	1.2243452	0.848166	-0.19169997	1.4174444	0.855819	-0.19169997	1.925578	0.60967892	-0.19169997	2.5698378	0.72926907	-0.19169997	1.9097004	0.63840868	-0.19169997	1.7058049	0.50957035	-0.19169997	-1.6186894	0.18327731
-0.18579997	1.9165026	1.1999397	-0.18579997	0.13075079	0.64798641	-0.18579997	1.1262235	0.76310068	-0.18579997	0.80307922	0.80943947	-0.18579997	2.1819472	0.79742775	-0.18579997	1.5234351	0.87288125	-0.18579997	2.8929751	1.0797509	-0.18579997	2.133069	0.91875453	-0.18579997	0.38731171	0.72123707	-0.18579997	1.4553873	1.0539915	-0.18579997	1.3244952	0.67269769	-0.18579997	1.9534247	0.73712816	-0.18579997	1.5829231	0.73712705	-0.18579997	2.3124041	0.62360703	-0.18579997	1.5628012	0.52168135	-0.18579997	-1.6185305	0.18325932
-0.17989997	2.0232105	0.90533251	-0.17989997	0.96593207	0.90191456	-0.17989997	1.7855778	0.82966705	-0.17989997	1.6102928	0.96849672	-0.17989997	1.573851	0.87672618	-0.17989997	2.2175416	0.88062307	-0.17989997	1.4054257	0.76932712	-0.17989997	2.1260427	0.90944741	-0.17989997	1.2826998	0.85352425	-0.17989997	0.44902533	0.81045144	-0.17989997	2.8900698	0.79038603	-0.17989997	1.6932654	0.68397142	-0.17989997	1.7861674	0.75995444	-0.17989997	1.1786527	0.55515007	-0.17989997	2.3733012	0.59265261	-0.17989997	-1.6183719	0.18324136
-0.17399997	2.2110277	1.1050588	-0.17399997	0.6684223	0.7398274	-0.17399997	2.4978491	0.93639162	-0.17399997	1.7735925	0.94923299	-0.17399997	0.62955688	0.73790196	-0.17399997	1.9136919	0.75503086	-0.17399997	2.2627078	0.93344739	-0.17399997	1.1305451	0.850119	-0.17399997	2.6766945	1.044792	-0.17399997	1.6727823	1.1780395	-0.17399997	2.6881598	0.79005817	-0.17399997	1.994643	0.70539752	-0.17399997	3.1840093	0.73588749	-0.17399997	1.5715089	0.68351445	-0.17399997	2.3623175	0.62704409	-0.17399997	-1.6182136	0.18322343
-0.16809997	2.5000174	1.192472	-0.16809997	0.90574634	0.82218285	-0.16809997	1.4879227	0.90338906	-0.16809997	2.0094773	0.970208	-0.16809997	-0.031666263	0.81380615	-0.16809997	3.0229972	0.96536643	-0.16809997	2.2081238	0.89330974	-0.16809997	0.66236912	0.77182535	-0.16809997	1.8818182	0.94622054	-0.16809997	2.3653721	1.2850507	-0.16809997	2.7901134	0.7493441	-0.16809997	1.9873134	0.65693423	-0.16809997	2.6813644	0.6949295	-0.16809997	1.757063	0.64483243	-0.16809997	2.0295224	0.60434882	-0.16809997	-1.6180555	0.18320554
-0.16219997	2.3194605	1.0976879	-0.16219997	1.8151175	0.93540016	-0.16219997	0.88369589	0.81745851	-0.16219997	2.2083851	0.88240261	-0.16219997	1.5270986	0.86304045	-0.16219997	2.9014389	0.9298009	-0.16219997	1.8749211	0.97803161	-0.16219997	1.7159196	0.87545241	-0.16219997	1.5355601	0.89150147	-0.16219997	1.5199195	1.0448151	-0.16219997	2.0492852	0.6758192	-0.16219997	1.5597845	0.68610459	-0.16219997	2.4597388	0.64291108	-0.16219997	1.7787139	0.56557908	-0.16219997	2.0594947	0.65499293	-0.16219997	-1.6178977	0.18318767
-0.15629997	3.0760104	1.1414887	-0.15629997	3.0921501	1.0385817	-0.15629997	1.5992809	0.81925526	-0.15629997	2.3899324	0.90607377	-0.15629997	3.1985615	0.89307242	-0.15629997	2.7167613	0.92594239	-0.15629997	2.385844	1.0053247	-0.15629997	2.0155671	0.87511301	-0.15629997	1.6387901	0.86168614	-0.15629997	1.7558971	0.91683555	-0.15629997	2.1317629	0.72255798	-0.15629997	1.3475843	0.72554884	-0.15629997	2.2971513	0.70007585	-0.15629997	2.3676398	0.63632651	-0.15629997	2.1784398	0.64186481	-0.15629997	-1.6177402	0.18316984
-0.15039997	3.477932	1.3731721	-0.15039997	3.295364	1.1112723	-0.15039997	2.1380404	0.87777744	-0.15039997	2.4912608	0.98488826	-0.15039997	3.1534444	0.94225113	-0.15039997	2.99566	1.0112801	-0.15039997	2.6267146	0.92679457	-0.15039997	1.9088358	0.79701107	-0.15039997	1.8674043	0.85567612	-0.15039997	2.5070983	1.0253123	-0.15039997	3.1887103	0.87279488	-0.15039997	1.5447538	0.70861608	-0.15039997	2.1902029	0.75411964	-0.15039997	2.3007128	0.67072427	-0.15039997	2.3814312	0.59889553	-0.15039997	-1.617583	0.18315204
-0.14449997	2.6517134	1.5148386	-0.14449997	2.1506382	1.0492685	-0.14449997	1.4566063	0.9461891	-0.14449997	2.3026625	0.90879385	-0.14449997	2.2758075	0.95900899	-0.14449997	2.2918568	0.92267575	-0.14449997	1.4723948	0.91557418	-0.14449997	2.8500229	0.84467	-0.14449997	2.5702386	0.96070323	-0.14449997	1.8756635	0.99524969	-0.14449997	3.2867822	0.89787026	-0.14449997	1.9117022	0.70479795	-0.14449997	2.7682651	0.72454804	-0.14449997	1.7015122	0.66068536	-0.14449997	2.7172198	0.59958418	-0.14449997	-1.6174261	0.18313427
-0.13859997	4.1869304	1.4528289	-0.13859997	2.0398672	0.81381979	-0.13859997	1.5242417	1.0973681	-0.13859997	1.9849095	0.88414267	-0.13859997	2.1068283	0.87843338	-0.13859997	1.3142143	0.899755	-0.13859997	1.3820166	0.9152582	-0.13859997	2.2400536	0.79597356	-0.13859997	3.3068557	1.0345788	-0.13859997	1.9858982	1.0101629	-0.13859997	2.6650423	0.67961596	-0.13859997	2.4674974	0.79399786	-0.13859997	3.0925311	0.79457581	-0.13859997	3.4911624	0.85285411	-0.13859997	2.6189319	0.57701953	-0.13859997	-1.6172694	0.18311653
-0.13269997	3.6026489	1.1499183	-0.13269997	2.7344309	0.95934118	-0.13269997	2.1133879	1.0024905	-0.13269997	2.2518492	1.014669	-0.13269997	3.1778562	0.95833904	-0.13269997	2.9217158	1.0750513	-0.13269997	2.6570578	0.85411124	-0.13269997	1.9837828	0.90876052	-0.13269997	2.8623955	0.95124569	-0.13269997	2.2115498	1.2229676	-0.13269997	2.4494952	0.7769196	-0.13269997	3.0885987	0.7253954	-0.13269997	2.2731752	0.78011344	-0.13269997	3.1774577	0.77617848	-0.13269997	3.5069744	0.69960988	-0.13269997	-1.617113	0.18309882
-0.12679997	0.72288865	1.1301494	-0.12679997	3.8093485	1.1379306	-0.12679997	3.749143	1.056985	-0.12679997	0.084656526	0.84122073	-0.12679997	3.7508546	1.093699	-0.12679997	2.2371667	0.92087456	-0.12679997	2.9393697	0.82251951	-0.12679997	2.4217029	0.89020511	-0.12679997	3.5272072	0.9321058	-0.12679997	3.3609314	1.1324594	-0.12679997	3.5747159	0.90950455	-0.12679997	2.0476982	0.7527095	-0.12679997	3.672515	0.79614679	-0.12679997	3.6942702	0.79250095	-0.12679997	3.6510774	0.86616503	-0.12679997	-1.6169569	0.18308115
-0.12089997	1.4198115	0.91195748	-0.12089997	1.0313603	0.78353726	-0.12089997	2.1318169	0.94723533	-0.12089997	3.9666721	1.218797	-0.12089997	3.6883068	0.96875035	-0.12089997	3.2430588	0.98552113	-0.12089997	3.9486708	1.0683793	-0.12089997	2.9378588	1.0048368	-0.12089997	2.2427546	1.1938045	-0.12089997	2.4827993	1.0375005	-0.12089997	2.5390216	0.89657239	-0.12089997	2.6799121	0.79068494	-0.12089997	2.9024777	0.79203897	-0.12089997	4.0427665	0.8731508	-0.12089997	3.4458042	0.83043001	-0.12089997	-1.6168011	0.18306351
-0.11499997	2.0942089	1.185788	-0.11499997	3.2885269	1.083318	-0.11499997	2.9600652	1.1740468	-0.11499997	3.0650821	1.0489498	-0.11499997	1.7686066	0.95430518	-0.11499997	3.3687813	0.9653372	-0.11499997	2.9821479	1.000393	-0.11499997	2.7617379	1.0535273	-0.11499997	3.7287275	1.5616467	-0.11499997	3.2818256	1.2019537	-0.11499997	3.2261419	0.98810851	-0.11499997	3.2366665	0.86418555	-0.11499997	3.0167431	0.87699714	-0.11499997	4.3344358	0.9239231	-0.11499997	3.3403464	0.81013505	-0.11499997	-1.6166456	0.1830459
-0.10909997	2.3507405	1.3775043	-0.10909997	3.2108443	0.98514895	-0.10909997	5.0240137	1.3829492	-0.10909997	2.6177442	1.161329	-0.10909997	1.7764179	0.92314009	-0.10909997	2.514681	0.8654034	-0.10909997	3.9429302	1.0615315	-0.10909997	2.4417603	1.0812086	-0.10909997	4.8074925	1.280875	-0.10909997	3.7710389	1.1739155	-0.10909997	3.6718643	0.91296848	-0.10909997	3.8178794	0.84425017	-0.10909997	3.9902709	0.90538638	-0.10909997	2.65398	0.86840915	-0.10909997	3.7570153	1.0195685	-0.10909997	-1.6164904	0.18302833
-0.10319997	3.3516341	1.3340187	-0.10319997	3.1448865	1.0034365	-0.10319997	3.6031553	1.1116854	-0.10319997	2.2399707	1.1516125	-0.10319997	4.2832757	1.0676315	-0.10319997	2.4897577	0.75234308	-0.10319997	4.9247772	1.0744004	-0.10319997	3.1632805	1.0101476	-0.10319997	4.6287618	1.3961595	-0.10319997	3.4338443	1.1390873	-0.10319997	3.1699307	0.97286333	-0.10319997	3.2089466	0.85088172	-0.10319997	5.1032313	0.94607531	-0.10319997	3.1014064	1.0166421	-0.10319997	4.0840365	1.099089	-0.10319997	-1.6163355	0.18301079
-0.097299966	5.0391225	1.545587	-0.097299966	3.4368057	1.097539	-0.097299966	2.6201134	0.96765388	-0.097299966	3.5760654	1.0574428	-0.097299966	5.3381386	1.1284998	-0.097299966	4.041296	1.0147621	-0.097299966	3.8301007	1.0668256	-0.097299966	3.694406	1.0363996	-0.097299966	4.3785327	1.4155427	-0.097299966	3.6521537	1.390766	-0.097299966	4.6678979	1.0227099	-0.097299966	4.0682531	0.89432952	-0.097299966	5.5055144	0.9403856	-0.097299966	3.2294045	0.96800068	-0.097299966	3.95588	0.99394517	-0.097299966	-1.6161808	0.18299328
-0.091399966	3.2067731	1.3195978	-0.091399966	4.373033	1.2155622	-0.091399966	4.7409621	1.3406105	-0.091399966	4.8379044	1.0149001	-0.091399966	5.6849877	1.150058	-0.091399966	5.19175	1.1068062	-0.091399966	3.3680499	1.0242626	-0.091399966	4.0206522	1.0843173	-0.091399966	5.3798497	1.3937228	-0.091399966	5.5794376	1.5911691	-0.091399966	5.1039754	1.1148244	-0.091399966	4.8808682	0.95536317	-0.091399966	5.0957201	0.98055464	-0.091399966	4.9991813	1.0519066	-0.091399966	5.7658606	1.1111182	-0.091399966	-1.6160265	0.1829758
-0.085499966	3.9391996	1.2799641	-0.085499966	4.174913	1.1651342	-0.085499966	4.976535	1.4259276	-0.085499966	5.8174447	1.2547957	-0.085499966	5.4640585	1.1740924	-0.085499966	5.3834799	1.1291191	-0.085499966	3.0468804	0.99123884	-0.085499966	4.8448162	1.1699117	-0.085499966	6.3120712	1.5439448	-0.085499966	5.54688	1.4571691	-0.085499966	5.02969	1.1189386	-0.085499966	5.3134704	0.98724848	-0.085499966	5.4703358	1.0760191	-0.085499966	5.7495972	1.0967935	-0.085499966	6.0847451	1.2163697	-0.085499966	-1.6158725	0.18295836
-0.079599965	6.4038334	1.6178349	-0.079599965	3.5470141	1.1871622	-0.079599965	4.4442878	1.3327151	-0.079599965	6.6179665	1.3721797	-0.079599965	4.9959025	1.1682354	-0.079599965	5.2373918	1.1678496	-0.079599965	3.629132	1.0697243	-0.079599965	5.4875169	1.1389947	-0.079599965	6.9380821	1.7297173	-0.079599965	3.8307841	1.319874	-0.079599965	5.5921958	1.1340914	-0.079599965	5.0756259	1.0332452	-0.079599965	6.4698512	1.1409789	-0.079599965	6.7949092	1.1801765	-0.079599965	5.7207991	1.2590313	-0.079599965	-1.6157187	0.18294095
-0.073699965	6.845174	1.712211	-0.073699965	5.1094315	1.3286615	-0.073699965	4.9766304	1.2354353	-0.073699965	6.0751356	1.3734561	-0.073699965	5.3445378	1.2548306	-0.073699965	5.5876966	1.2682018	-0.073699965	5.7984576	1.2215613	-0.073699965	6.1037422	1.1508678	-0.073699965	8.7726017	1.8723258	-0.073699965	5.0545167	1.4992921	-0.073699965	6.1273361	1.2291473	-0.073699965	6.1414264	1.1450341	-0.073699965	7.8893583	1.1823858	-0.073699965	8.0606204	1.2199418	-0.073699965	9.139407	1.3947778	-0.073699965	-1.6155653	0.18292358
-0.067799965	6.4691381	1.6507461	-0.067799965	6.762025	1.3306004	-0.067799965	5.8561132	1.1874727	-0.067799965	5.7669057	1.3871299	-0.067799965	6.0049376	1.3304847	-0.067799965	6.0796017	1.3434523	-0.067799965	7.0969395	1.3421378	-0.067799965	6.7159417	1.2674343	-0.067799965	9.7474985	1.8542496	-0.067799965	7.7635117	1.684876	-0.067799965	7.2381172	1.3220569	-0.067799965	8.6082649	1.2527597	-0.067799965	9.6382569	1.2658344	-0.067799965	9.2395494	1.2512235	-0.067799965	12.898428	1.466059	-0.067799965	-1.6154122	0.18290624
-0.061899965	6.5833468	1.7615599	-0.061899965	7.1544663	1.3512276	-0.061899965	7.1361205	1.3490988	-0.061899965	6.9279012	1.2861104	-0.061899965	8.1085517	1.3509777	-0.061899965	6.8053483	1.3398388	-0.061899965	6.1559075	1.3216419	-0.061899965	7.4355496	1.338698	-0.061899965	8.977737	1.7413536	-0.061899965	8.6402786	1.7427188	-0.061899965	9.3108522	1.4180038	-0.061899965	10.514324	1.3236518	-0.061899965	11.120727	1.4199294	-0.061899965	12.439673	1.4796912	-0.061899965	14.501128	1.4590453	-0.061899965	-1.6152593	0.18288894
-0.055999964	8.0232967	1.8527178	-0.055999964	8.6974367	1.5202561	-0.055999964	7.7742079	1.4496611	-0.055999964	8.0602598	1.4351534	-0.055999964	11.482272	1.5252731	-0.055999964	9.470182	1.4897563	-0.055999964	8.77488	1.4377974	-0.055999964	10.756656	1.5455741	-0.055999964	11.200105	1.9445453	-0.055999964	12.48236	1.9356262	-0.055999964	13.506206	1.6683504	-0.055999964	15.447319	1.515738	-0.055999964	15.526487	1.645244	-0.055999964	18.531532	1.682039	-0.055999964	20.446494	1.6555599	-0.055999964	-1.6151068	0.18287167
-0.050099964	9.8816791	1.93797	-0.050099964	10.163509	1.7218448	-0.050099964	11.223447	1.6778799	-0.050099964	12.157337	1.7268117	-0.050099964	13.239998	1.6969124	-0.050099964	14.4141	1.7340435	-0.050099964	18.779302	1.9951616	-0.050099964	17.529093	1.7869101	-0.050099964	17.343563	2.37028	-0.050099964	21.516488	2.4394959	-0.050099964	24.397691	2.1332112	-0.050099964	28.655719	1.9642829	-0.050099964	31.563333	2.0738674	-0.050099964	34.256906	2.1045268	-0.050099964	37.211435	2.1169969	-0.050099964	-1.6149546	0.18285443
-0.044199964	16.463073	2.5449887	-0.044199964	20.359832	2.1934428	-0.044199964	19.263257	2.0887626	-0.044199964	23.74916	2.1968668	-0.044199964	25.689511	2.2039722	-0.044199964	27.235175	2.252082	-0.044199964	30.552898	2.4721879	-0.044199964	36.065914	2.4454516	-0.044199964	35.60779	3.4287122	-0.044199964	41.176544	3.2875123	-0.044199964	46.831594	2.8352761	-0.044199964	56.668096	2.6571924	-0.044199964	64.529805	2.9095602	-0.044199964	69.690079	2.95384	-0.044199964	73.98464	2.9129356	-0.044199964	-1.6148027	0.18283723
-0.038299964	33.982562	3.58144	-0.038299964	42.175485	2.9916768	-0.038299964	40.854062	2.8732514	-0.038299964	57.132412	3.3305174	-0.038299964	56.319426	3.1785337	-0.038299964	59.460692	3.2480737	-0.038299964	62.009053	3.351141	-0.038299964	78.804654	3.5649174	-0.038299964	87.731357	5.3165248	-0.038299964	90.083751	4.8331316	-0.038299964	105.08801	4.1211101	-0.038299964	109.9509	3.7202587	-0.038299964	128.69686	4.1112551	-0.038299964	132.5703	3.9503652	-0.038299964	137.73814	3.928397	-0.038299964	-1.6146511	0.18282007
-0.032399964	84.481364	5.4500816	-0.032399964	98.015333	4.5240145	-0.032399964	94.725398	4.4876189	-0.032399964	123.59115	4.7428749	-0.032399964	129.21237	4.7259324	-0.032399964	129.98259	4.7608453	-0.032399964	136.62894	4.9394755	-0.032399964	154.18354	4.9561744	-0.032399964	171.97452	7.339209	-0.032399964	170.97175	6.3727703	-0.032399964	202.70112	5.6586954	-0.032399964	207.74138	5.0716929	-0.032399964	231.68466	5.4628142	-0.032399964	235.67031	5.2910137	-0.032399964	241.87908	5.1833509	-0.032399964	-1.6144998	0.18280294
-0.026499963	200.05015	8.2846966	-0.026499963	201.76113	6.6180557	-0.026499963	210.15513	6.7032474	-0.026499963	249.86408	6.8165562	-0.026499963	255.773	6.6341672	-0.026499963	257.1641	6.7688667	-0.026499963	262.60605	6.7908178	-0.026499963	285.55455	6.724331	-0.026499963	309.89667	9.6955829	-0.026499963	318.94038	8.5384627	-0.026499963	351.8289	7.4223642	-0.026499963	347.5683	6.5911464	-0.026499963	368.47744	6.9124763	-0.026499963	394.37424	6.908278	-0.026499963	388.06578	6.5996887	-0.026499963	-1.6143488	0.18278585
-0.020599963	352.9113	11.025412	-0.020599963	370.42245	9.0682238	-0.020599963	374.49834	8.8980363	-0.020599963	422.7151	8.8942347	-0.020599963	443.19878	8.7917918	-0.020599963	424.28146	8.5719265	-0.020599963	440.78734	8.9140794	-0.020599963	477.84873	8.8025654	-0.020599963	478.34829	12.200812	-0.020599963	515.13307	10.906631	-0.020599963	529.99347	9.1226646	-0.020599963	520.48788	8.1098682	-0.020599963	558.76238	8.5328353	-0.020599963	574.99087	8.3382665	-0.020599963	545.32332	7.9124931	-0.020599963	-1.6141982	0.18276879
-0.014699963	593.58359	14.260616	-0.014699963	568.43655	11.286507	-0.014699963	574.50942	11.100959	-0.014699963	633.06964	10.87773	-0.014699963	644.34975	10.63363	-0.014699963	628.87838	10.514386	-0.014699963	650.6962	10.734089	-0.014699963	679.44775	10.482392	-0.014699963	703.84875	14.909275	-0.014699963	703.43854	12.647579	-0.014699963	727.67123	10.657918	-0.014699963	725.17327	9.6646545	-0.014699963	752.16409	9.8818979	-0.014699963	741.01786	9.5309214	-0.014699963	703.13778	9.0394845	-0.014699963	-1.6140479	0.18275177
-0.0087999627	823.02896	16.848203	-0.0087999627	798.43199	13.404948	-0.0087999627	811.73443	13.269316	-0.0087999627	838.96112	12.548822	-0.0087999627	873.3063	12.489684	-0.0087999627	857.14417	12.354985	-0.0087999627	840.44529	12.160923	-0.0087999627	863.55947	11.864038	-0.0087999627	874.55583	16.526146	-0.0087999627	911.47453	14.284705	-0.0087999627	901.26798	11.911414	-0.0087999627	905.6274	10.831258	-0.0087999627	906.11243	10.867214	-0.0087999627	877.85622	10.385015	-0.0087999627	855.23279	10.089564	-0.0087999627	-1.6138979	0.18273478
-0.0028999625	1016.9027	18.765749	-0.0028999625	993.59778	15.078587	-0.0028999625	979.26611	14.673068	-0.0028999625	988.03387	13.768827	-0.0028999625	1006.5976	13.444789	-0.0028999625	982.65464	13.268667	-0.0028999625	980.50134	13.100742	-0.0028999625	995.76142	12.798625	-0.0028999625	980.50607	17.549738	-0.0028999625	972.86519	14.734458	-0.0028999625	991.57153	12.479179	-0.0028999625	983.33485	11.322886	-0.0028999625	980.25165	11.352886	-0.0028999625	958.37337	10.875493	-0.0028999625	909.14942	10.446372	-0.0028999625	-1.6137482	0.18271784
0.0030000377	1054.0624	19.039248	0.0030000377	1054.923	15.542676	0.0030000377	1042.7267	15.155451	0.0030000377	1013.2585	13.980553	0.0030000377	1035.8782	13.783282	0.0030000377	1013.5538	13.55226	0.0030000377	1001.1391	13.322368	0.0030000377	989.49161	12.81635	0.0030000377	986.51506	17.843958	0.0030000377	966.9555	14.527668	0.0030000377	981.41682	12.451968	0.0030000377	971.26269	11.225566	0.0030000377	985.4975	11.382233	0.0030000377	939.57248	10.799716	0.0030000377	887.22378	10.415216	0.0030000377	-1.6135988	0.18270093
0.008900038	1027.0616	18.735746	0.008900038	965.26928	15.003926	0.008900038	954.50061	14.400986	0.008900038	911.49484	13.304752	0.008900038	930.26046	13.095245	0.008900038	934.0663	12.895278	0.008900038	890.64585	12.521695	0.008900038	910.54641	12.319167	0.008900038	894.1217	17.077675	0.008900038	859.14645	13.631616	0.008900038	887.85097	11.851129	0.008900038	894.74693	10.872811	0.008900038	879.14136	10.744558	0.008900038	844.35381	10.206399	0.008900038	781.7343	9.8037036	0.008900038	-1.6134498	0.18268405
0.014800038	830.37249	16.817318	0.014800038	792.27898	13.543333	0.014800038	781.49072	13.048978	0.014800038	738.78097	12.002915	0.014800038	761.57678	11.785987	0.014800038	763.73682	11.727036	0.014800038	732.37055	11.39381	0.014800038	731.26358	11.076845	0.014800038	716.88866	15.322802	0.014800038	684.74794	12.148046	0.014800038	718.42383	10.645066	0.014800038	722.22096	9.783198	0.014800038	688.93446	9.4248296	0.014800038	679.02434	9.1187839	0.014800038	627.5595	8.8043476	0.014800038	-1.6133011	0.18266721
0.020700038	588.2474	14.153695	0.020700038	560.51282	11.462803	0.020700038	549.004	10.932019	0.020700038	497.50146	9.8617647	0.020700038	535.17523	9.913018	0.020700038	551.3517	9.9787671	0.020700038	523.53009	9.6113173	0.020700038	523.31677	9.4635733	0.020700038	520.84762	13.328829	0.020700038	500.41053	10.399889	0.020700038	509.76827	8.9404198	0.020700038	525.46003	8.3654452	0.020700038	514.08201	8.1438554	0.020700038	487.38396	7.7038105	0.020700038	464.31983	7.6186804	0.020700038	-1.6131527	0.18265042
0.026600039	376.01338	11.264082	0.026600039	347.35884	9.0395906	0.026600039	363.38407	8.9339684	0.026600039	309.80482	7.8580254	0.026600039	325.74528	7.796871	0.026600039	342.54489	7.9368715	0.026600039	339.427	7.7596392	0.026600039	344.81546	7.6387026	0.026600039	342.38934	10.980418	0.026600039	324.55448	8.2887333	0.026600039	325.23561	7.1186759	0.026600039	353.09373	6.9189055	0.026600039	331.83761	6.4898266	0.026600039	332.98916	6.4138713	0.026600039	302.36695	6.1507817	0.026600039	-1.6130047	0.18263365
0.032500039	212.60618	8.4558577	0.032500039	191.26104	6.6961222	0.032500039	196.25795	6.4698171	0.032500039	178.23542	6.0248435	0.032500039	180.53843	5.7577659	0.032500039	191.60494	5.8976955	0.032500039	187.13562	5.7698264	0.032500039	190.92167	5.6953923	0.032500039	198.39739	8.3873689	0.032500039	181.86313	6.1988237	0.032500039	192.3061	5.481822	0.032500039	212.05114	5.4031376	0.032500039	198.3423	4.986853	0.032500039	198.1188	4.9597775	0.032500039	188.11222	4.9354799	0.032500039	-1.612857	0.18261693
