E- (meV)	D1_butanol_4K_0.098A-1	E+ (meV)	D1_butanol_4K_0.098A-1	E- (meV)	D1_butanol_4K_0.196A-1	E+ (meV)	D1_butanol_4K_0.196A-1	E- (meV)	D1_butanol_4K_0.294A-1	E+ (meV)	D1_butanol_4K_0.294A-1	E- (meV)	D1_butanol_4K_0.399A-1	E+ (meV)	D1_butanol_4K_0.399A-1	E- (meV)	D1_butanol_4K_0.497A-1	E+ (meV)	D1_butanol_4K_0.497A-1	E- (meV)	D1_butanol_4K_0.595A-1	E+ (meV)	D1_butanol_4K_0.595A-1	E- (meV)	D1_butanol_4K_0.693A-1	E+ (meV)	D1_butanol_4K_0.693A-1	E- (meV)	D1_butanol_4K_0.798A-1	E+ (meV)	D1_butanol_4K_0.798A-1	E- (meV)	D1_butanol_4K_0.896A-1	E+ (meV)	D1_butanol_4K_0.896A-1	E- (meV)	D1_butanol_4K_0.994A-1	E+ (meV)	D1_butanol_4K_0.994A-1	E- (meV)	D1_butanol_4K_1.099A-1	E+ (meV)	D1_butanol_4K_1.099A-1	E- (meV)	D1_butanol_4K_1.197A-1	E+ (meV)	D1_butanol_4K_1.197A-1	E- (meV)	D1_butanol_4K_1.295A-1	E+ (meV)	D1_butanol_4K_1.295A-1	E- (meV)	D1_butanol_4K_1.4A-1	E+ (meV)	D1_butanol_4K_1.4A-1	E- (meV)	D1_butanol_4K_1.498A-1	E+ (meV)	D1_butanol_4K_1.498A-1	E- (meV)	D1_butanol_4K_1.596A-1	E+ (meV)	D1_butanol_4K_1.596A-1	E- (meV)	D1_butanol_4K_1.694A-1	E+ (meV)	D1_butanol_4K_1.694A-1
3.775	0.0			3.775	0.0			3.775	0.0			3.775	0.0			3.775	-1.2930924127397816			3.775	1.4557071621774524			3.775	1.3676182729422497			3.775	1.9420207078614238			3.775	2.0881723382736332			3.775	0.47044908553216297			3.775	-0.013580666168413585			3.775	0.49366414460867675			3.775	-0.6801481761434705			3.775	-0.9721395607882014			3.775	0.06919152285552457			3.775	-0.3237579451769309			3.775	-0.5736299140373045		
3.785	0.0			3.785	0.0			3.785	0.0			3.785	0.0			3.785	-1.0862698411349347			3.785	0.5245163940614805			3.785	1.4471100038659488			3.785	2.4513240011628437			3.785	1.4768815637662607			3.785	0.553693814371591			3.785	0.2794116712552987			3.785	-0.6683738262045127			3.785	-0.4423184733649141			3.785	0.5403625766721951			3.785	0.33956922734019934			3.785	-0.5921615851061249			3.785	0.1918683394009261		
3.795	0.0			3.795	0.0			3.795	0.0			3.795	0.0			3.795	-0.7739273675733753			3.795	-0.05456814386365902			3.795	1.2760482768597723			3.795	2.0607342385219933			3.795	0.4932351919227634			3.795	0.5252336516721794			3.795	1.0850965280678304			3.795	-0.4101049182119006			3.795	-0.42525698478088386			3.795	1.200267049852607			3.795	1.0829843182114047			3.795	-0.49772553733696373			3.795	-0.015363819406028548		
3.805	0.0			3.805	0.0			3.805	0.0			3.805	0.0			3.805	0.020216709187347495			3.805	0.7644806129513253			3.805	1.2332173050447763			3.805	1.7564329346243177			3.805	1.1053938908290006			3.805	1.3761304131186392			3.805	1.4646975497790238			3.805	0.1768171101299204			3.805	0.22815804830235809			3.805	2.3613601265910225			3.805	2.1070234050513874			3.805	-0.24445812449790202			3.805	-0.6377189719330278		
3.815	0.0			3.815	0.0			3.815	0.0			3.815	0.0			3.815	0.33622596981034075			3.815	1.4851194809169634			3.815	1.68247046938729			3.815	1.5293599519913186			3.815	1.3077328655522629			3.815	1.8640862789337733			3.815	1.0955444709353772			3.815	0.050508575673428376			3.815	0.01605676676890855			3.815	1.3119842021119605			3.815	1.1919906303031802			3.815	-0.20147752253632129			3.815	-0.9923227439255561		
3.825	0.0			3.825	0.0			3.825	0.0			3.825	0.0			3.825	-0.17590141324937536			3.825	2.1064512526198254			3.825	1.9594080951272743			3.825	1.4348291441352117			3.825	1.2100226189534984			3.825	1.822317703776729			3.825	1.9809589524824396			3.825	1.1255349693299601			3.825	0.46102049937690587			3.825	0.6063540936658018			3.825	0.5872878014999484			3.825	-0.05620878037791633			3.825	-1.0338443600750222		
3.835	0.0			3.835	0.0			3.835	0.0			3.835	0.0			3.835	-0.142342224382326			3.835	2.0288575199219756			3.835	2.905285536861506			3.835	2.208284937485521			3.835	1.0130464486786361			3.835	1.7770422149273704			3.835	2.9883735375522527			3.835	0.705296600266519			3.835	-0.6315647990887276			3.835	-0.18574743860710058			3.835	-0.8671827436405903			3.835	-0.6993236502810481			3.835	-0.8728741116981749		
3.845	0.0			3.845	0.0			3.845	0.0			3.845	0.0			3.845	-0.15580816772888811			3.845	2.358691535533176			3.845	2.950225521443641			3.845	2.1283167504423743			3.845	1.5638703084907968			3.845	2.7612385710502982			3.845	4.220957437718466			3.845	0.9243517321429052			3.845	-1.214457461350589			3.845	0.04235253336475853			3.845	0.08019801563740346			3.845	0.16092877859255528			3.845	0.09466586045818498		
3.855	0.0			3.855	0.0			3.855	0.0			3.855	0.0			3.855	0.25094158668007777			3.855	2.43788943283332			3.855	2.4595236924119726			3.855	1.7226544813901437			3.855	1.8722202335305034			3.855	3.8280205971698833			3.855	3.186588537311271			3.855	-0.953921645628387			3.855	-2.1006481743230365			3.855	-0.3539224707810125			3.855	0.17861579281847031			3.855	0.3692337393417455			3.855	-0.2855767477045854		
3.865	0.0			3.865	0.0			3.865	0.0			3.865	0.0			3.865	0.7653415569176973			3.865	1.9492960023489925			3.865	0.908951748991158			3.865	0.9788322683167437			3.865	1.4741838715220017			3.865	2.8481408146333766			3.865	2.304216339463165			3.865	-0.91118118610032			3.865	-1.54102044122464			3.865	-0.44901282270668835			3.865	0.16326368087752477			3.865	1.3254329418972484			3.865	1.2584939763357343		
3.875	0.0			3.875	0.0			3.875	0.0			3.875	0.0			3.875	0.8563703860103717			3.875	1.2565644202131463			3.875	0.3884000873708444			3.875	0.5900638810775704			3.875	0.877519474499561			3.875	2.1853778609159282			3.875	1.969363926741345			3.875	-0.3280576269193605			3.875	-0.7867853809971195			3.875	-1.2402043018066358			3.875	-0.8594608169291591			3.875	0.23954648756385113			3.875	-0.3977192937848619		
3.885	0.0			3.885	0.0			3.885	0.0			3.885	0.0			3.885	0.6477779861978143			3.885	1.459708954324163			3.885	0.9564233744635569			3.885	0.9747472676702246			3.885	1.6462279372609439			3.885	1.5970789644862895			3.885	1.04128544246375			3.885	0.1998941918758173			3.885	-0.5334941085131598			3.885	-1.2743663505340286			3.885	-1.3707209275978922			3.885	-1.1423849953727863			3.885	-0.8590551876947212		
3.895	0.0			3.895	0.0			3.895	0.0			3.895	0.0			3.895	0.12077377711761035			3.895	1.6952813655427483			3.895	1.6081954374457428			3.895	0.8940182173615452			3.895	1.1733928806363012			3.895	1.218116386827102			3.895	0.9354945979609499			3.895	0.9095785244371253			3.895	-0.04204532574798316			3.895	-0.2839648142280354			3.895	-0.4033188942145209			3.895	-2.1132085167180925			3.895	-1.5652465526688482		
3.905	0.0			3.905	0.0			3.905	0.0			3.905	0.0			3.905	0.15999558094575114			3.905	1.142558624361978			3.905	1.2876698682726997			3.905	1.0685668655168792			3.905	0.36880361223229363			3.905	-0.593104933957522			3.905	-0.3315476861845777			3.905	0.3383507149816457			3.905	-0.13653911400234522			3.905	0.009088825564611514			3.905	-0.03161853337953476			3.905	-2.2461520714917294			3.905	-1.6083870698875309		
3.915	0.0			3.915	0.0			3.915	0.0			3.915	0.0			3.915	0.0334013457778352			3.915	0.5088265778629969			3.915	1.009772776676699			3.915	1.587537201033407			3.915	0.22668048894368004			3.915	-1.2006910346886497			3.915	-0.21168489977701938			3.915	0.8171541432604624			3.915	0.4726828386522679			3.915	0.18034552822362238			3.915	0.6562265254883507			3.915	-1.5460340507382822			3.915	-1.6402326957618079		
3.925	0.0			3.925	0.0			3.925	0.0			3.925	0.0			3.925	0.0			3.925	0.25109981605652965			3.925	0.6757291485990271			3.925	2.5382710570762286			3.925	1.197154690981233			3.925	-1.1399887943644325			3.925	0.21133711282110829			3.925	0.7604809139320745			3.925	0.5084995133361492			3.925	-1.3624649480292155			3.925	-1.11578745693044			3.925	0.21638621308915224			3.925	-0.3579238769277684		
3.935	0.0			3.935	0.0			3.935	0.0			3.935	0.0			3.935	0.0			3.935	0.900415918544133			3.935	1.689618126899533			3.935	2.957801128356913			3.935	1.7341737503707766			3.935	0.2547405829758086			3.935	0.31190647146840095			3.935	-0.4354630045922472			3.935	-0.9578190264564994			3.935	-2.518642975110495			3.935	-1.8946931748161309			3.935	0.3384567988354082			3.935	-0.15780537197320477		
3.945	0.0			3.945	0.0			3.945	0.0			3.945	0.0			3.945	0.0			3.945	1.5691438576282086			3.945	2.5346265742904435			3.945	3.1330690642818495			3.945	1.4253315731507505			3.945	0.7441391242583311			3.945	0.3878854793262752			3.945	-0.47560166851354857			3.945	-1.3491650980157417			3.945	-3.7956733710921875			3.945	-3.196056831387718			3.945	0.30220626639116743			3.945	0.7303234942598537		
3.955	0.0			3.955	0.0			3.955	0.0			3.955	0.0			3.955	0.0			3.955	2.2194938221856786			3.955	3.5173562963543503			3.955	2.426153989907912			3.955	0.8617296311754761			3.955	1.3429587225348683			3.955	-0.09240757610775255			3.955	-0.886327859513781			3.955	-1.7548226833252312			3.955	-4.494094202341385			3.955	-4.122174791192638			3.955	-2.026832375983082			3.955	-0.2289717065621441		
3.965	0.0			3.965	0.0			3.965	0.0			3.965	0.0			3.965	0.0			3.965	3.62739593192867			3.965	3.6473029230401908			3.965	2.2340589670229694			3.965	1.8086030204267305			3.965	0.7207232817904975			3.965	-1.160947727417595			3.965	0.28907968247267357			3.965	-0.1606907874858699			3.965	-3.5168188172388994			3.965	-2.466756140779832			3.965	-1.7325707562501689			3.965	-1.1895049282605425		
3.975	0.0			3.975	0.0			3.975	0.0			3.975	0.0			3.975	0.0			3.975	3.567124006819768			3.975	3.6980229398719504			3.975	2.980230571367997			3.975	2.2445580746310845			3.975	-0.0496356074100243			3.975	-2.5664292010826113			3.975	0.6275399877062815			3.975	1.2601808071237206			3.975	-2.1721666098942025			3.975	-1.8296552064746139			3.975	-0.941482891108953			3.975	-0.5985904462746577		
3.985	0.0			3.985	0.0			3.985	0.0			3.985	0.0			3.985	0.0			3.985	3.5466051504232645			3.985	4.438283273033258			3.985	4.853351511542188			3.985	3.0513316992443915			3.985	-0.06828914149610459			3.985	-1.711104968855017			3.985	1.4094520168960936			3.985	0.9390918896264527			3.985	-1.5518680210636466			3.985	-0.5909448342354418			3.985	0.9958143661850746			3.985	-0.3517828580202625		
3.995	0.0			3.995	0.0			3.995	0.0			3.995	0.0			3.995	0.0			3.995	2.444531531863134			3.995	4.326376558420008			3.995	4.992857824519818			3.995	3.397761603576193			3.995	1.945629194159736			3.995	-1.1141954265254945			3.995	0.8372329452920215			3.995	0.6904754060753285			3.995	-1.4718102509831426			3.995	-1.5229509218318276			3.995	0.818939576799867			3.995	-0.4129971407552654		
4.005	0.0			4.005	0.0			4.005	0.0			4.005	0.0			4.005	0.0			4.005	3.5992922953390813			4.005	4.966741815349794			4.005	4.757533845816657			4.005	2.639855953779019			4.005	3.277103638569174			4.005	2.3385671347402313			4.005	0.7355149980467363			4.005	-0.9649311509785901			4.005	-2.4015670634517043			4.005	-3.0099923245214066			4.005	0.08582626828259127			4.005	-0.3036233270708298		
4.015	0.0			4.015	0.0			4.015	0.0			4.015	0.0			4.015	0.0			4.015	3.882742923929589			4.015	3.3999001992308684			4.015	3.05882022220717			4.015	2.403353608832284			4.015	3.1644140866161132			4.015	2.4417843958142478			4.015	0.7984376275817644			4.015	-0.2921559705775847			4.015	-2.1836576698525816			4.015	-1.845954366261658			4.015	0.20317505177538553			4.015	-0.004779305458817131		
4.025	0.0			4.025	0.0			4.025	0.0			4.025	0.0			4.025	0.0			4.025	4.247691897507771			4.025	3.533161294885277			4.025	2.2632367584770585			4.025	2.3147559038246284			4.025	3.565767505435064			4.025	3.5735673789169446			4.025	0.983731741494039			4.025	-1.72811064970951			4.025	-3.1122864890466677			4.025	-1.6626427984864178			4.025	0.5646634559492875			4.025	1.6384176574966574		
4.035	0.0			4.035	0.0			4.035	0.0			4.035	0.0			4.035	0.0			4.035	3.7587847674382275			4.035	2.755782630589657			4.035	2.5420012134217247			4.035	3.125207041090198			4.035	2.2018441793668626			4.035	2.100136235361819			4.035	2.0369712920562026			4.035	-0.6029003330683785			4.035	-3.2144649175369038			4.035	-1.996176075278729			4.035	0.129223850891552			4.035	1.980528699277953		
4.045	0.0			4.045	0.0			4.045	0.0			4.045	0.0			4.045	0.0			4.045	2.6353336968743135			4.045	0.7317165389278047			4.045	0.8616199785610648			4.045	3.266165481971027			4.045	2.4765841849545387			4.045	2.5527969751503936			4.045	3.047307236259062			4.045	0.02257980936481608			4.045	-1.5228984339985432			4.045	-0.6319930032929342			4.045	-0.4723176552437405			4.045	1.2462891981968478		
4.055	0.0			4.055	0.0			4.055	0.0			4.055	0.0			4.055	0.0			4.055	2.0950441095922345			4.055	-0.11524547818821929			4.055	-0.629963867352878			4.055	2.485830983182047			4.055	3.0692953924404374			4.055	1.9116672732454913			4.055	3.0852273328766673			4.055	1.2809845502785073			4.055	-0.31494477934132786			4.055	-0.3880564338106146			4.055	-1.8952789806497443			4.055	-1.9704276619266443		
4.065	0.0			4.065	0.0			4.065	0.0			4.065	0.0			4.065	0.0			4.065	1.5062779746751986			4.065	0.25078233457909965			4.065	-0.26120907930116427			4.065	2.1993987402504036			4.065	3.9559393752262895			4.065	3.0253316218108854			4.065	4.205620000335155			4.065	3.578938551906407			4.065	1.9946969632866802			4.065	0.676453772117965			4.065	-0.49097578606127007			4.065	-1.940405552072389		
4.075	0.0			4.075	0.0			4.075	0.0			4.075	0.0			4.075	0.0			4.075	1.3864196671892268			4.075	2.2005009934989808			4.075	1.2835210817470692			4.075	2.45566534747506			4.075	3.9609685527590437			4.075	3.0858876199814165			4.075	3.8803804246603946			4.075	4.016220423908994			4.075	2.5440811806343797			4.075	0.2270205658519836			4.075	-1.9810855845047401			4.075	-3.6312163126170987		
4.085	0.0			4.085	0.0			4.085	0.0			4.085	0.0			4.085	0.0			4.085	1.3482930226579284			4.085	2.1001878820927793			4.085	1.7442161428786738			4.085	2.7455427883403147			4.085	2.6159519280702095			4.085	1.709943779308906			4.085	2.3464034673989205			4.085	4.002522145058276			4.085	2.13210757280662			4.085	-1.0450405407359997			4.085	-1.4047395481825284			4.085	-2.7102438839925864		
4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.11111429863381785			4.095	1.1881049373289192			4.095	0.5881019660007876			4.095	1.4089856006090218			4.095	0.5556191153321751			4.095	-0.49411849328995433			4.095	1.5862761106112644			4.095	3.2426973997258464			4.095	1.3308580404837052			4.095	-2.136983339979448			4.095	-2.2418019886533243			4.095	-3.006169454288984		
4.105	0.0			4.105	0.0			4.105	0.0			4.105	0.0			4.105	0.0			4.105	0.1419482609086494			4.105	0.728155648744852			4.105	-0.23889249956596267			4.105	0.44887205088069343			4.105	-0.73817988733533			4.105	-2.38295340685794			4.105	-0.12544585229288557			4.105	2.1098010759323076			4.105	0.34582362520279747			4.105	-3.3308485828604826			4.105	-0.9586290952011964			4.105	-0.8504821746277242		
4.115	0.0			4.115	0.0			4.115	0.0			4.115	0.0			4.115	0.0			4.115	0.8576039152792676			4.115	1.7454880786460731			4.115	1.995199191207969			4.115	0.9988973205220218			4.115	-0.6141651398212189			4.115	0.1098110793700269			4.115	0.654774316978617			4.115	2.205661334582113			4.115	0.5172731523296831			4.115	-2.0861168376879475			4.115	1.2979796566323603			4.115	0.7832250519213868		
4.125	0.0			4.125	0.0			4.125	0.0			4.125	0.0			4.125	0.0			4.125	2.0321848073052107			4.125	3.6862334881748455			4.125	3.8886805957488795			4.125	1.0840885268277978			4.125	-0.7136661319570842			4.125	3.7157920721187128			4.125	2.0924746207226907			4.125	1.4264020640846662			4.125	0.372310502609746			4.125	-1.4633824551788184			4.125	1.2746755865756774			4.125	1.0191625578771066		
4.135	0.0			4.135	0.0			4.135	0.0			4.135	0.0			4.135	0.0			4.135	4.046648041766096			4.135	4.502390654497882			4.135	4.660345772278551			4.135	1.5059039865522776			4.135	1.6961978564786202			4.135	6.975676144045091			4.135	2.1480439271736373			4.135	0.5394647845727728			4.135	-0.953995735056859			4.135	0.8688422843762219			4.135	1.3674621400694622			4.135	-1.6371283166088184		
4.145	0.0			4.145	0.0			4.145	0.0			4.145	0.0			4.145	0.0			4.145	7.084850020778492			4.145	5.71216622813828			4.145	3.373963323961404			4.145	1.449133350288305			4.145	4.613746534424075			4.145	6.827815911319678			4.145	0.935767754191309			4.145	0.246426602248795			4.145	-0.05749761792496087			4.145	2.5906385045782576			4.145	-0.0703823571573792			4.145	-4.191685200832308		
4.155	0.0			4.155	0.0			4.155	0.0			4.155	0.0			4.155	0.0			4.155	5.285776296290344			4.155	5.158274808518452			4.155	4.132481860096175			4.155	2.2617979090281426			4.155	4.070002298648325			4.155	3.5529953979972273			4.155	-0.28286966961986765			4.155	0.45137340332817516			4.155	1.021431524176068			4.155	3.447209268817534			4.155	1.0523555334663255			4.155	-3.016329701424482		
4.165	0.0			4.165	0.0			4.165	0.0			4.165	0.0			4.165	0.0			4.165	5.6496020439725045			4.165	6.974040087072716			4.165	6.427872622183604			4.165	2.9191092345622827			4.165	2.548049871423609			4.165	1.4123560574401797			4.165	-0.21246353363021786			4.165	2.0620669605299597			4.165	2.777696925945302			4.165	3.4534353842852665			4.165	3.0863990676882525			4.165	-0.7702689386807269		
4.175	0.0			4.175	0.0			4.175	0.0			4.175	0.0			4.175	0.0			4.175	0.9426879228142112			4.175	4.691931424713288			4.175	6.178971027225348			4.175	3.4656728979010376			4.175	-0.0844802780183859			4.175	0.8062310459180535			4.175	2.0129949159932634			4.175	2.824648771355775			4.175	2.208050168363085			4.175	0.9609584432420598			4.175	2.475918650077328			4.175	1.7525284547654434		
4.185	0.0			4.185	0.0			4.185	0.0			4.185	0.0			4.185	0.0			4.185	-0.4009014425066898			4.185	3.786847551445527			4.185	5.557599033082189			4.185	4.202939347726435			4.185	1.081308692101301			4.185	1.1916266048033464			4.185	3.010058461114316			4.185	3.311639628036626			4.185	0.2909545145649855			4.185	-2.4772595701477123			4.185	1.436482435275416			4.185	2.025871223811501		
4.195	0.0			4.195	0.0			4.195	0.0			4.195	0.0			4.195	0.0			4.195	0.8457442392384611			4.195	4.1823530542879			4.195	4.903675001385178			4.195	4.749997557873793			4.195	3.5027678906932813			4.195	3.144577177025156			4.195	3.174074807892829			4.195	2.0365852992814686			4.195	-0.8392215407564191			4.195	-3.3898512507072236			4.195	2.03408776045749			4.195	3.2546689308656447		
4.205	0.0			4.205	0.0			4.205	0.0			4.205	0.0			4.205	0.0			4.205	1.1694254495806444			4.205	4.575664521308286			4.205	4.755033211493704			4.205	4.319588460988951			4.205	3.590756116970047			4.205	3.3793303359631244			4.205	2.17845311730707			4.205	-0.5824162464133875			4.205	-2.437268726559759			4.205	-5.488458512266479			4.205	-0.9006625943148199			4.205	1.6054131175277706		
4.215	0.0			4.215	0.0			4.215	0.0			4.215	0.0			4.215	0.0			4.215	1.9185588037730037			4.215	6.701519753690527			4.215	5.758599388645963			4.215	3.597889579681515			4.215	2.8796401730006265			4.215	2.8204161554683953			4.215	-0.21499429737996772			4.215	-2.4000598952228134			4.215	-3.7295648901661815			4.215	-6.537704540861381			4.215	-0.2734801828355688			4.215	2.370508915653634		
4.225	0.0			4.225	0.0			4.225	0.0			4.225	0.0			4.225	0.0			4.225	1.402150022003635			4.225	6.275696328827157			4.225	6.523421270928608			4.225	5.813603571295005			4.225	3.4074794273113964			4.225	0.4779426832838955			4.225	-2.258477195123333			4.225	-2.192609435083544			4.225	-3.6320977475675655			4.225	-8.22130166376149			4.225	-5.650852007582231			4.225	-1.1026302710034244		
4.235	0.0			4.235	0.0			4.235	0.0			4.235	0.0			4.235	0.0			4.235	2.5037816132041275			4.235	5.779728669865247			4.235	6.846431026317277			4.235	6.173667706257119			4.235	5.010762938619509			4.235	0.37468493835811184			4.235	-4.995016269801149			4.235	-4.2284945740529425			4.235	-4.065227556499156			4.235	-5.536271417978792			4.235	-4.831905833908764			4.235	-1.7380836731528613		
4.245	0.0			4.245	0.0			4.245	0.0			4.245	0.0			4.245	0.0			4.245	3.581821995249505			4.245	6.517373785283942			4.245	8.551595370660733			4.245	8.782869206501944			4.245	7.115244684125695			4.245	-1.4374019312434059			4.245	-5.895296224957475			4.245	-3.400986880515846			4.245	-1.1880887362065804			4.245	-0.5123227069640898			4.245	-2.2618440979309327			4.245	-1.631538795686963		
4.255	0.0			4.255	0.0			4.255	0.0			4.255	0.0			4.255	0.0			4.255	6.353253303450564			4.255	7.027897464900928			4.255	8.19982214004796			4.255	6.842590546069426			4.255	3.5095911159827113			4.255	-1.3776200445379194			4.255	-2.5446892960379355			4.255	-3.4155055591019785			4.255	-0.6352380337237654			4.255	4.119008107756002			4.255	1.5598174721482272			4.255	0.06942931158376552		
4.265	0.0			4.265	0.0			4.265	0.0			4.265	0.0			4.265	0.0			4.265	8.27817302738826			4.265	5.513751485130166			4.265	6.987588762964598			4.265	6.5532373816197795			4.265	0.4405202211332182			4.265	-1.3885608289415705			4.265	0.5933345480658043			4.265	-4.947467440648892			4.265	-2.4861330437373215			4.265	5.002241331137035			4.265	1.678361128175105			4.265	-0.07465217088021199		
4.275	0.0			4.275	0.0			4.275	0.0			4.275	0.0			4.275	0.0			4.275	7.476608161839434			4.275	3.8045760638328887			4.275	4.568278859083331			4.275	3.0266754060686294			4.275	-0.7260734899546705			4.275	1.0953991158209337			4.275	7.517519719357707			4.275	0.569989513953967			4.275	-2.566961309552345			4.275	2.5923905452663747			4.275	1.0310155938883294			4.275	1.3986156098626337		
4.285	0.0			4.285	0.0			4.285	0.0			4.285	0.0			4.285	0.0			4.285	9.859719737026865			4.285	3.821593746657988			4.285	3.4704132474671057			4.285	1.2014231264593866			4.285	-1.3403086032455607			4.285	1.9518580505019207			4.285	8.175558209048539			4.285	0.44962107064093954			4.285	-4.894064155693331			4.285	-1.2331182310166757			4.285	-2.7146184112806644			4.285	1.1457382829672536		
4.295	0.0			4.295	0.0			4.295	0.0			4.295	0.0			4.295	0.0			4.295	-1.162028405271965			4.295	0.8232617868125829			4.295	4.413502485164064			4.295	2.950747911880369			4.295	0.19993153294061428			4.295	2.8527015879470263			4.295	8.146409051775878			4.295	5.774548480286016			4.295	0.6905366701292941			4.295	-2.7005965024829623			4.295	-3.7860578669177993			4.295	0.12124573219037414		
4.305	0.0			4.305	0.0			4.305	0.0			4.305	0.0			4.305	0.0			4.305	-2.334991832623707			4.305	0.4104091350358567			4.305	4.934621689107233			4.305	3.819702228399275			4.305	1.0959273786249781			4.305	3.543353671713586			4.305	1.7556207278156255			4.305	3.639106461486365			4.305	2.620765533250445			4.305	-3.975584100181807			4.305	-4.319034677226556			4.305	-1.0342051970641275		
4.315	0.0			4.315	0.0			4.315	0.0			4.315	0.0			4.315	0.0			4.315	-7.186902654561755			4.315	-1.5371213938082167			4.315	4.470101403893032			4.315	5.478165704315145			4.315	4.807339238219062			4.315	6.778252072804989			4.315	-0.5275484701176689			4.315	-0.6505162926233561			4.315	1.7227928198563394			4.315	-3.341656350918447			4.315	-4.520468985524473			4.315	-2.5780027581572584		
4.325	0.0			4.325	0.0			4.325	0.0			4.325	0.0			4.325	0.0			4.325	-9.775878714103241			4.325	-0.9243675909914959			4.325	4.3714878466195835			4.325	2.268875751467752			4.325	5.727310067706386			4.325	8.752477736330055			4.325	-2.2819045993895846			4.325	-4.351405389035864			4.325	-1.9313101462202769			4.325	-4.227569460009493			4.325	-4.566363701526393			4.325	-3.608734540161862		
4.335	0.0			4.335	0.0			4.335	0.0			4.335	0.0			4.335	0.0			4.335	-4.103302388997261			4.335	2.365954692403149			4.335	4.768788850869064			4.335	0.5217275187731039			4.335	4.486282859541484			4.335	6.197743045415495			4.335	-1.3675521128806187			4.335	-4.601252524901228			4.335	-6.614982383397742			4.335	-7.684687083835109			4.335	-7.3559202473402205			4.335	-4.400649339897594		
4.345	0.0			4.345	0.0			4.345	0.0			4.345	0.0			4.345	0.0			4.345	-2.5582063375412023			4.345	2.5514338875513			4.345	5.533672405096512			4.345	2.0790297410910576			4.345	2.928892594042454			4.345	5.761406574051568			4.345	1.9600481923058026			4.345	-0.4507707118106161			4.345	-6.167013568536715			4.345	-9.158169613592836			4.345	-6.894700674298214			4.345	-2.7436478208746693		
4.355	0.0			4.355	0.0			4.355	0.0			4.355	0.0			4.355	0.0			4.355	-1.9117887777272906			4.355	-0.12849144534783363			4.355	1.6128689792779478			4.355	1.28807731982536			4.355	1.3208245579792994			4.355	1.5753099414070424			4.355	1.3939272707134027			4.355	1.5724556473865579			4.355	-6.577643427125379			4.355	-7.480352482644485			4.355	-5.378878510062618			4.355	-1.7307050364749852		
4.365	0.0			4.365	0.0			4.365	0.0			4.365	0.0			4.365	0.0			4.365	-0.08681327913734481			4.365	-1.303747757914041			4.365	-1.6371371946267959			4.365	0.18365454722711552			4.365	1.4219255528839785			4.365	2.862493516431841			4.365	5.182093827747691			4.365	6.372547744923228			4.365	0.17629585765036507			4.365	1.395699115730633			4.365	1.1553529778211733			4.365	1.550854003204814		
4.375	0.0			4.375	0.0			4.375	0.0			4.375	0.0			4.375	0.0			4.375	0.4000981792237054			4.375	-0.2614220161807582			4.375	-3.2064181150518865			4.375	-0.8961052240472985			4.375	4.658162002641382			4.375	6.610347956222492			4.375	4.150658647186396			4.375	4.030156873883833			4.375	1.780569028475679			4.375	4.751522263911075			4.375	4.9724047121755675			4.375	4.5471945029557865		
4.385	0.0			4.385	0.0			4.385	0.0			4.385	0.0			4.385	0.0			4.385	-0.0011736991143752884			4.385	-1.316725645992343			4.385	-2.4303359439071563			4.385	0.7068830695228957			4.385	5.117395885871286			4.385	4.401463726726664			4.385	0.7253725834953977			4.385	1.2461170787509728			4.385	5.350566161929835			4.385	11.947175764355174			4.385	9.440771502551364			4.385	3.6047819605878884		
4.395	0.0			4.395	0.0			4.395	0.0			4.395	0.0			4.395	0.0			4.395	0.8728734641817791			4.395	3.212534664432572			4.395	5.116161445301379			4.395	4.7007992932148674			4.395	1.9615424838894995			4.395	1.784947239095477			4.395	-1.4658694018101963			4.395	-1.73596580215408			4.395	7.836304339923769			4.395	7.118812382569066			4.395	3.176526864779654			4.395	2.879790107399326		
4.405	0.0			4.405	0.0			4.405	0.0			4.405	0.0			4.405	0.0			4.405	0.06612349047585613			4.405	2.9368237952946656			4.405	5.381488385886564			4.405	6.455951070763288			4.405	0.8171323277880757			4.405	1.4291423935232588			4.405	-0.47076694027020966			4.405	-6.033691025991804			4.405	1.2431013758305551			4.405	-0.6315272043781971			4.405	-3.4832969883842297			4.405	-0.7590547099925394		
4.415	0.0			4.415	0.0			4.415	0.0			4.415	0.0			4.415	0.0			4.415	3.3401810475053244			4.415	5.66138819361621			4.415	7.738676934291314			4.415	7.354276492488763			4.415	-2.174883646096479			4.415	3.0442862395938395			4.415	2.4542066003592735			4.415	-9.848581470028455			4.415	-6.301906404032212			4.415	-5.795650046688251			4.415	-5.996015692707978			4.415	-1.38684839496007		
4.425	0.0			4.425	0.0			4.425	0.0			4.425	0.0			4.425	0.0			4.425	4.585411860118051			4.425	4.156049321903158			4.425	6.336390639768312			4.425	7.555660688854242			4.425	-0.48712676225660484			4.425	8.079359409212765			4.425	7.559464852993283			4.425	-11.65832175689302			4.425	-13.412277708478184			4.425	-11.73054180466309			4.425	-5.51078069402714			4.425	2.218820083706332		
