E- (meV)	D1_Butanol_250K_0.098A-1	E+ (meV)	D1_Butanol_250K_0.098A-1	E- (meV)	D1_Butanol_250K_0.196A-1	E+ (meV)	D1_Butanol_250K_0.196A-1	E- (meV)	D1_Butanol_250K_0.294A-1	E+ (meV)	D1_Butanol_250K_0.294A-1	E- (meV)	D1_Butanol_250K_0.399A-1	E+ (meV)	D1_Butanol_250K_0.399A-1	E- (meV)	D1_Butanol_250K_0.497A-1	E+ (meV)	D1_Butanol_250K_0.497A-1	E- (meV)	D1_Butanol_250K_0.595A-1	E+ (meV)	D1_Butanol_250K_0.595A-1	E- (meV)	D1_Butanol_250K_0.693A-1	E+ (meV)	D1_Butanol_250K_0.693A-1	E- (meV)	D1_Butanol_250K_0.798A-1	E+ (meV)	D1_Butanol_250K_0.798A-1	E- (meV)	D1_Butanol_250K_0.896A-1	E+ (meV)	D1_Butanol_250K_0.896A-1	E- (meV)	D1_Butanol_250K_0.994A-1	E+ (meV)	D1_Butanol_250K_0.994A-1	E- (meV)	D1_Butanol_250K_1.099A-1	E+ (meV)	D1_Butanol_250K_1.099A-1	E- (meV)	D1_Butanol_250K_1.197A-1	E+ (meV)	D1_Butanol_250K_1.197A-1	E- (meV)	D1_Butanol_250K_1.295A-1	E+ (meV)	D1_Butanol_250K_1.295A-1	E- (meV)	D1_Butanol_250K_1.4A-1	E+ (meV)	D1_Butanol_250K_1.4A-1	E- (meV)	D1_Butanol_250K_1.498A-1	E+ (meV)	D1_Butanol_250K_1.498A-1	E- (meV)	D1_Butanol_250K_1.596A-1	E+ (meV)	D1_Butanol_250K_1.596A-1	E- (meV)	D1_Butanol_250K_1.694A-1	E+ (meV)	D1_Butanol_250K_1.694A-1
0.785	8.185919061664198e-05	0.785	9.192484790837311e-05	0.785	0.00010521760172779672	0.785	0.00011008456345393254	0.785	0.00016181547895404824	0.785	0.0001648891469778019	0.785	0.0002417648887695531	0.785	0.00022336324217993664	0.785	0.0003156530383536241	0.785	0.0002973998529823242	0.785	0.0003526070228806023	0.785	0.000345370037048316	0.785	0.00039484114735529436	0.785	0.0003776607955442177	0.785	0.0004549232873874053	0.785	0.0004656793890854051	0.785	0.0004914925410283721	0.785	0.0005034469300144497	0.785	0.0005488570819838391	0.785	0.0005302238096444717	0.785	0.0006359368375534216	0.785	0.0005875108189990287	0.785	0.0006758462547956691	0.785	0.0006214394412069766	0.785	0.0007367771344793445	0.785	0.000678624154337926	0.785	0.0007814350635359082	0.785	0.0007845940489207515	0.785	0.0007962670221172319	0.785	0.0007995529043882873	0.785	0.0007962891732894569	0.785	0.0007560185543701571	0.785	0.0008016287716468269	0.785	0.0007622091620999023
0.795	8.109496018544884e-05	0.795	9.239386799913033e-05	0.795	0.00011109429448760575	0.795	0.00011548095307962654	0.795	0.00016692068410096645	0.795	0.00015791160998732806	0.795	0.00023470176491467847	0.795	0.00020329359856598834	0.795	0.00029779908494316585	0.795	0.00026530001845433734	0.795	0.00035858286806336905	0.795	0.0003211271943621099	0.795	0.0004202145937563891	0.795	0.0003666002382950612	0.795	0.00047138521177529923	0.795	0.00044956760074121036	0.795	0.0005053737733987899	0.795	0.00046642877597205594	0.795	0.0005609518032307254	0.795	0.0005086044778877426	0.795	0.0006287045405601093	0.795	0.0006060189104840957	0.795	0.0006500141168608135	0.795	0.00064964239253301	0.795	0.0007169413502091404	0.795	0.0006904192565684003	0.795	0.0007814735591317398	0.795	0.0007636607689843365	0.795	0.0007875992946821583	0.795	0.0007762138877652866	0.795	0.0007649977278874965	0.795	0.0008498560437401035	0.795	0.0007931971328369653	0.795	0.0010123818838061306
0.805	8.542841535754245e-05	0.805	0.00010590853131971562	0.805	0.00010931024436345752	0.805	0.00012464964862320593	0.805	0.0001586631775603584	0.805	0.0001555781554483501	0.805	0.00021781574398053468	0.805	0.00019679619233640077	0.805	0.0002834847333767517	0.805	0.00027089233121940944	0.805	0.0003383480390054298	0.805	0.000335466333882949	0.805	0.00039193748441577396	0.805	0.00036626233276215427	0.805	0.0004420378685520522	0.805	0.00042194562837469864	0.805	0.0004889601807633413	0.805	0.00046436084574823195	0.805	0.0005650090377414383	0.805	0.0005332615209074281	0.805	0.0006393008048972513	0.805	0.0005948535186658387	0.805	0.0006508767853601959	0.805	0.0005964528319611706	0.805	0.0006922132504169127	0.805	0.000661481970612935	0.805	0.000778890766456151	0.805	0.0007589144871402938	0.805	0.0007898041003829858	0.805	0.0007625670974761744	0.805	0.0007827099548853908	0.805	0.0007234553608070479	0.805	0.0008194700920591538	0.805	0.000733236751703354
0.815	8.000940114632251e-05	0.815	8.188808242418087e-05	0.815	0.00010435391632124458	0.815	0.0001178871809811028	0.815	0.00015366940738220641	0.815	0.00016616915367825743	0.815	0.0002276479734924599	0.815	0.0002296851745750892	0.815	0.00029105955730613454	0.815	0.0002743446580892553	0.815	0.0003259921306020234	0.815	0.0003316105439147297	0.815	0.0003616962728711953	0.815	0.0003974031581422742	0.815	0.0004389052541333259	0.815	0.00045765007498890727	0.815	0.0004705056669182234	0.815	0.0004913196307595763	0.815	0.0005639042728222698	0.815	0.0005106216899928222	0.815	0.0006798358420072948	0.815	0.0006105422110048523	0.815	0.0006653250157907639	0.815	0.0006416844216179116	0.815	0.0006918333156028489	0.815	0.0006789123207553862	0.815	0.0007709742474338748	0.815	0.0007330140684116886	0.815	0.0008157046565616099	0.815	0.0007367800109654137	0.815	0.0008202965215187776	0.815	0.0007774216338113906	0.815	0.000843300662712797	0.815	0.0008781737178586657
0.825	9.50485393569327e-05	0.825	0.00010171762812132718	0.825	0.00011892696783212216	0.825	0.0001280641481491232	0.825	0.00016746160937436487	0.825	0.00017253291543286052	0.825	0.00024142595616607725	0.825	0.00021215644609550317	0.825	0.00028014226297867165	0.825	0.00024327927172888302	0.825	0.0003055177612288344	0.825	0.0003017691269107893	0.825	0.00035526678672387357	0.825	0.00036085504652476694	0.825	0.0004469722749629232	0.825	0.00043649975409424687	0.825	0.0004978618549682641	0.825	0.0005007507785691039	0.825	0.000585403706043363	0.825	0.0005752777177877492	0.825	0.0006482090146746078	0.825	0.0006314612167315024	0.825	0.0006437571728763337	0.825	0.0006466638105633413	0.825	0.0007057420181017809	0.825	0.0007071531373253046	0.825	0.0007705340991058094	0.825	0.0007447004752433662	0.825	0.0007675379973115439	0.825	0.0007322208925893264	0.825	0.0007715348437083967	0.825	0.0007351481000973201	0.825	0.0008172490043229063	0.825	0.0007867271488440231
0.835	7.866264168379704e-05	0.835	9.285828131333813e-05	0.835	0.00010626558339968166	0.835	0.00012084147179574406	0.835	0.00016284525093169272	0.835	0.00015864287510218033	0.835	0.00022154736213235573	0.835	0.0002091259624625736	0.835	0.00026941439530065505	0.835	0.00026918301661299504	0.835	0.0003201519109269383	0.835	0.0003237245295163669	0.835	0.0003890484561511762	0.835	0.0003669124834993285	0.835	0.0004825290944336051	0.835	0.0004283729072827693	0.835	0.0005210894076602752	0.835	0.0004822157212624676	0.835	0.0005564229112380268	0.835	0.0005538664001173307	0.835	0.0006261202614732506	0.835	0.000622673314634986	0.835	0.0006473149007640126	0.835	0.0006178731933114926	0.835	0.0006884800030031612	0.835	0.0006784127677442459	0.835	0.0007767311983301282	0.835	0.0007524461890824057	0.835	0.0008316254506645991	0.835	0.0007474107794034188	0.835	0.0008019683509786737	0.835	0.0007630520804366286	0.835	0.0008102756166042661	0.835	0.0008318828820969736
0.845	6.952957804760179e-05	0.845	8.154634012206435e-05	0.845	0.00010154327989563415	0.845	0.00011060611823840713	0.845	0.00016297153394256245	0.845	0.0001690454123877854	0.845	0.00022255265997754768	0.845	0.0002239120038746783	0.845	0.00025776722932212314	0.845	0.0002717893130102841	0.845	0.00031237299830221476	0.845	0.00032097409163138317	0.845	0.0004023340893397255	0.845	0.00037049963401857196	0.845	0.00048680205441438196	0.845	0.00042276820388456804	0.845	0.0005186184511203031	0.845	0.00047890238824602877	0.845	0.0005616221750559951	0.845	0.000543995517862061	0.845	0.0006245901632437811	0.845	0.0006319657383277764	0.845	0.0006361884381262295	0.845	0.0006567146131266542	0.845	0.000701172206237241	0.845	0.0006804049451627854	0.845	0.0008040548990020606	0.845	0.0007529767519005527	0.845	0.0008222660379468607	0.845	0.0007478350858554756	0.845	0.0008109480117694493	0.845	0.0006739981030074389	0.845	0.0008108638114858732	0.845	0.0006431033965974536
0.855	7.26251838834984e-05	0.855	0.00030379467808029566	0.855	0.0001025291027552096	0.855	0.00019055148136466534	0.855	0.00016125659697635637	0.855	0.0001578938254551794	0.855	0.0002407955215219526	0.855	0.00020113747104037088	0.855	0.000306776096706284	0.855	0.000256167503744864	0.855	0.00033046250760261	0.855	0.00032672935917678374	0.855	0.00038285547995144505	0.855	0.00036797193488909645	0.855	0.00048515360744924324	0.855	0.00042073808157980133	0.855	0.0005188688724462795	0.855	0.0004853810730383069	0.855	0.0005407835403163164	0.855	0.0005483237051851606	0.855	0.0006006094389003514	0.855	0.0005989225355138532	0.855	0.000656435242855758	0.855	0.0005936906607087702	0.855	0.0007110921797320838	0.855	0.0006417261168631031	0.855	0.0007927004696070214	0.855	0.0007182581770959634	0.855	0.0008181001165811731	0.855	0.00071646002573188	0.855	0.00082762657405921	0.855	0.0007234472678781077	0.855	0.00083041710112287	0.855	0.0008196489770569009
0.865	7.141688911978527e-05	0.865	6.461072159544184e-05	0.865	0.00010800343497710875	0.865	0.00011335542506629869	0.865	0.0001698632098659334	0.865	0.00017496722776480227	0.865	0.0002305702877639496	0.865	0.00023999140575238436	0.865	0.000295794969991731	0.865	0.00028806065698931113	0.865	0.00033565928876831745	0.865	0.0003069394418325807	0.865	0.00037067908825794203	0.865	0.00033916530129652586	0.865	0.00045931937606162625	0.865	0.00041658575257237966	0.865	0.0004955400088389064	0.865	0.000466669120025803	0.865	0.0005485079543053333	0.865	0.0005303963011373231	0.865	0.0006521721724056982	0.865	0.0006144253780590788	0.865	0.000702248078861019	0.865	0.0006439682220596738	0.865	0.0007384455444366081	0.865	0.0006717059035826229	0.865	0.0007935860585949562	0.865	0.0007323655448948011	0.865	0.0008108752263903227	0.865	0.0007612036336815206	0.865	0.0008213969971583657	0.865	0.0008198578136657937	0.865	0.0008349716902825919	0.865	0.0010109626994156868
0.875	7.067638394175107e-05	0.875	7.365525614398769e-05	0.875	0.00011327533803868365	0.875	0.00011563516969804988	0.875	0.00017238409227334942	0.875	0.00015074916221108768	0.875	0.00023370445833441488	0.875	0.00021870188636440136	0.875	0.0003036652556903998	0.875	0.00028737610179249175	0.875	0.0003365952611394773	0.875	0.00030331768283604015	0.875	0.00038033785152325215	0.875	0.0003442588740296917	0.875	0.0004751885604602162	0.875	0.00041054103952944975	0.875	0.0005096096425984697	0.875	0.0004611967293604319	0.875	0.0005449084414952426	0.875	0.0005174380370847022	0.875	0.0006405730569219315	0.875	0.000628951578464002	0.875	0.0006764813089982103	0.875	0.0006687686437373342	0.875	0.0007183382408265906	0.875	0.0006385697949034853	0.875	0.0008079825527300824	0.875	0.0006904996608332499	0.875	0.0008396936518201478	0.875	0.0007578471826000958	0.875	0.0008386453402613822	0.875	0.000814107246596674	0.875	0.0008470396462338089	0.875	0.0009353252832680736
0.885	7.856572912367233e-05	0.885	0.00010016472440648549	0.885	0.00010793807746906413	0.885	0.00011219059594127469	0.885	0.00016760089883183265	0.885	0.00015926598449395927	0.885	0.00022453411407050082	0.885	0.00024098400062495394	0.885	0.00026541299259972987	0.885	0.0003021122478491558	0.885	0.00032089043547142525	0.885	0.0003218826744413084	0.885	0.0003690270967786209	0.885	0.0003429731525403815	0.885	0.00043838114629404855	0.885	0.00040479682919830574	0.885	0.0004955778497439335	0.885	0.0004870901551335617	0.885	0.000553236975004504	0.885	0.0005560325003584992	0.885	0.0006479741613475012	0.885	0.0006361864324721945	0.885	0.000672763132258777	0.885	0.0006592708964203226	0.885	0.0007136960258713054	0.885	0.0006503479045770877	0.885	0.000806161943833614	0.885	0.000706259166631219	0.885	0.00083390461759263	0.885	0.0007524382098646929	0.885	0.0007973166445830663	0.885	0.0007494276326252509	0.885	0.000806020977640613	0.885	0.000766160929217765
0.895	8.01171774304879e-05	0.895	5.784343457005131e-05	0.895	0.00010834180050246855	0.895	0.00010844774663319882	0.895	0.00016348412779344977	0.895	0.00015616668810720317	0.895	0.00022561574570156628	0.895	0.00021199739451795147	0.895	0.00027106006078821197	0.895	0.0002850406085105443	0.895	0.0003194828235514258	0.895	0.0003228061081002108	0.895	0.0003728723310531497	0.895	0.000396974322588349	0.895	0.0004337272810086253	0.895	0.0004892179711748013	0.895	0.0005013093915329226	0.895	0.00047999168870167493	0.895	0.000559733608351011	0.895	0.0005350374515848495	0.895	0.0006372092291888844	0.895	0.0006266687419470219	0.895	0.0006664166733621934	0.895	0.0006418472997693065	0.895	0.0007065144416576124	0.895	0.0006583260002097386	0.895	0.0007744097222955532	0.895	0.0007227936422431058	0.895	0.0008050124392730534	0.895	0.0007598879767644071	0.895	0.0007911583265009714	0.895	0.0009168587845439944	0.895	0.0008054948545119428	0.895	0.0014302719368309458
0.905	8.916254737755103e-05	0.905	8.853737419928419e-05	0.905	0.00011131543460980332	0.905	0.00011967260733914229	0.905	0.00016865431719079667	0.905	0.00015190430895888947	0.905	0.0002347229129604302	0.905	0.00020710382009107023	0.905	0.000283694113133797	0.905	0.000248086978938032	0.905	0.0003245351209353325	0.905	0.0003011876395146495	0.905	0.000378936782823903	0.905	0.00037748809462508206	0.905	0.00048315474279982205	0.905	0.0004673186399240563	0.905	0.000554536537894681	0.905	0.0004914748072479679	0.905	0.0005903743503904741	0.905	0.0005251779013292353	0.905	0.0006602344301027404	0.905	0.0005967792058115719	0.905	0.0006733826440595067	0.905	0.0006498927903448123	0.905	0.0007035298610324431	0.905	0.0006964048178350619	0.905	0.0007948233490830488	0.905	0.000749614039647312	0.905	0.0008270839847627211	0.905	0.0007664397387746998	0.905	0.0007881986979710542	0.905	0.0008000006693331149	0.905	0.0008191815779530316	0.905	0.001026836786396069
0.915	9.654630470123811e-05	0.915	0.0001046168758919199	0.915	0.00011741686382330755	0.915	0.00012107498232245935	0.915	0.00016759447718422963	0.915	0.00015987550090693577	0.915	0.00023905947200972803	0.915	0.00018558888357541548	0.915	0.00028745066495832323	0.915	0.00024072444804847277	0.915	0.000324141390320001	0.915	0.00029624669957481817	0.915	0.0003831875873607366	0.915	0.0003327742559835649	0.915	0.0004585263856440658	0.915	0.0004293388965408318	0.915	0.0005177266079454399	0.915	0.00051405602059043	0.915	0.0005661982211628641	0.915	0.0005800893668152761	0.915	0.0006381580050999714	0.915	0.0006298687930502209	0.915	0.0006640015355575615	0.915	0.0006403615984962012	0.915	0.0007150070687708012	0.915	0.0007153410019538749	0.915	0.0008272969359979494	0.915	0.0007651047516866595	0.915	0.0008665338488540776	0.915	0.0007661498518306813	0.915	0.0008315728407999252	0.915	0.0007350920883007095	0.915	0.0008535602875199351	0.915	0.0006641023546428395
0.925	8.832712247687403e-05	0.925	7.027817418672596e-05	0.925	0.00010778132649946312	0.925	0.00011889167883528415	0.925	0.00016537499933108973	0.925	0.00016644969712457228	0.925	0.00022724573299367498	0.925	0.0002063809880470205	0.925	0.0002783576574121047	0.925	0.00025674831122324753	0.925	0.00033688056278183146	0.925	0.0002967944724399871	0.925	0.0003884252653328086	0.925	0.0003759823563494483	0.925	0.00046469620895990023	0.925	0.0004428104606628033	0.925	0.0005285985189517047	0.925	0.0004765136690775245	0.925	0.0005683782720140691	0.925	0.0005597272946800235	0.925	0.0006197934167801435	0.925	0.0006083372343884141	0.925	0.0006888642554249819	0.925	0.0006343665790051897	0.925	0.0007396412591866951	0.925	0.0007039872197832135	0.925	0.0007973123910344018	0.925	0.0007723456076722428	0.925	0.0008486999703143268	0.925	0.0007864693724772366	0.925	0.0008465360796515898	0.925	0.0009179734135212469	0.925	0.0008573555329652743	0.925	0.0014682272097927605
0.935	8.083290991980449e-05	0.935	6.551712285257009e-05	0.935	0.00011347147340844054	0.935	0.00012394916778248454	0.935	0.00017202760919956113	0.935	0.00016751521172185608	0.935	0.00023237313869641814	0.935	0.00021352505313676273	0.935	0.0002703780717519032	0.935	0.0002496876516527073	0.935	0.00032309418723201175	0.935	0.0002761404416895533	0.935	0.00039404843433791094	0.935	0.0003158336370497599	0.935	0.00046684628231032305	0.935	0.00039973935184859917	0.935	0.0004939833067052381	0.935	0.0004778287886262222	0.935	0.0005565249926386969	0.935	0.0005376327759882114	0.935	0.0006526096237405855	0.935	0.0006101140878465476	0.935	0.0006980837182809603	0.935	0.000650150202099035	0.935	0.0007286334248543259	0.935	0.0007116607780338934	0.935	0.0007623603120593237	0.935	0.0007478700775662964	0.935	0.000822102455936226	0.935	0.0007516195020305353	0.935	0.0008428823320673224	0.935	0.0007975999885208109	0.935	0.0008518104883422645	0.935	0.0009764942364814676
0.945	8.950640694121795e-05	0.945	6.034271371419045e-05	0.945	0.0001142437639671901	0.945	0.00011818464729192661	0.945	0.00016287492850961547	0.945	0.00017428744117912342	0.945	0.00020939412006494874	0.945	0.00021289933547919795	0.945	0.00025486098783335714	0.945	0.00025856135881394983	0.945	0.00032361139984580123	0.945	0.0003166800932122672	0.945	0.0003928210589192059	0.945	0.0003537266404461225	0.945	0.0004656370752811349	0.945	0.00042833612416995885	0.945	0.0005243713934180289	0.945	0.0005079436626521714	0.945	0.0005727036247508352	0.945	0.0005245611498107864	0.945	0.0006226333596637925	0.945	0.0005881565765286409	0.945	0.0006427345753473685	0.945	0.0006493345464939276	0.945	0.0007046639006445646	0.945	0.0006803516087319755	0.945	0.000781600461955296	0.945	0.0007441600628714171	0.945	0.0008247330586193742	0.945	0.0007666317592992173	0.945	0.0008242428194254655	0.945	0.0007811472860131848	0.945	0.0008302172574178999	0.945	0.0010153129602309496
0.955	7.941684919774466e-05	0.955	0.00011164279123371357	0.955	0.00011029300741603286	0.955	0.00012820530908397448	0.955	0.00016500719279156583	0.955	0.00016789056434161618	0.955	0.00021797188441449934	0.955	0.00024279950438190498	0.955	0.0002553013478072995	0.955	0.0003058338994079876	0.955	0.0002978724573854477	0.955	0.00033745803185089183	0.955	0.00037312802903702487	0.955	0.00037798705138314637	0.955	0.0004754390958044977	0.955	0.00044643357986585866	0.955	0.0005443594096786739	0.955	0.0004933255682820591	0.955	0.0005808060095466395	0.955	0.0005336121111580638	0.955	0.0006236448261290923	0.955	0.0006216529330312019	0.955	0.0006747512324295919	0.955	0.000654034464467785	0.955	0.0007338247700550093	0.955	0.000665037183302217	0.955	0.0007925807616061717	0.955	0.0007293152928628838	0.955	0.000795499907131834	0.955	0.0007509842601154911	0.955	0.0008156619468868848	0.955	0.0008086923420745155	0.955	0.0008285602981900313	0.955	0.0013868983623280312
0.965	7.866420072517401e-05	0.965	8.019676582062663e-05	0.965	0.00010976849271899715	0.965	0.0001166139480340405	0.965	0.00016130928566945486	0.965	0.0001455484511135448	0.965	0.00023623079318718586	0.965	0.00022115691014580813	0.965	0.00028781677766493205	0.965	0.00029898926881215417	0.965	0.00030381659323391636	0.965	0.0002867605731757316	0.965	0.0003649719555760303	0.965	0.00033775613310182593	0.965	0.00047194922383568696	0.965	0.0004359228611946608	0.965	0.0005296346252767646	0.965	0.00045698522746918783	0.965	0.0005699025788437892	0.965	0.0005195736899432479	0.965	0.0006320826662632726	0.965	0.0006040983901445841	0.965	0.0006810449515611809	0.965	0.0006652074639387935	0.965	0.0007171981733919702	0.965	0.0006892189743444091	0.965	0.000773460185645522	0.965	0.0007177085598795453	0.965	0.0008292630865231175	0.965	0.0007788066242696254	0.965	0.000825172821537325	0.965	0.0007699124019088108	0.965	0.0008324221757714686	0.965	0.0008899451827775986
0.975	8.206539984037837e-05	0.975	8.241651147469401e-05	0.975	0.00011530102354489002	0.975	0.00011615824483198953	0.975	0.00016360078903430002	0.975	0.00015034106204491938	0.975	0.00023094006705200987	0.975	0.00020572050938422125	0.975	0.00027278676383907474	0.975	0.00027937581379892354	0.975	0.00030747308078940403	0.975	0.00031653778894128907	0.975	0.0003812745907012062	0.975	0.00034975878478733146	0.975	0.0004939963939404933	0.975	0.00043158936230315413	0.975	0.0005460578678133584	0.975	0.00048736221251401135	0.975	0.0005619145529606449	0.975	0.0005470496298142676	0.975	0.0006197270205110343	0.975	0.0006118179216570496	0.975	0.0006449708865371126	0.975	0.0006407156562644447	0.975	0.0007100906358871689	0.975	0.0006833616396339689	0.975	0.0007836041597726306	0.975	0.0007207821763809609	0.975	0.0008346067759324867	0.975	0.0007486401041052344	0.975	0.000839077831715165	0.975	0.0007275423112374052	0.975	0.0008284470748135398	0.975	0.0006168000979526482
0.985	7.334880322362997e-05	0.985	6.850024549925127e-05	0.985	0.00011444233424232408	0.985	0.0001298078220079483	0.985	0.00016927687018784444	0.985	0.00014583309076538368	0.985	0.00023180091911044994	0.985	0.00019449607088243287	0.985	0.0002616277461440259	0.985	0.00025266587573108255	0.985	0.00031668259555029	0.985	0.0003044444435130884	0.985	0.0004021977283048769	0.985	0.00036322079810092745	0.985	0.000493575638877387	0.985	0.00043157277588615466	0.985	0.0005274457102772469	0.985	0.00046464237312487646	0.985	0.0005617434749197782	0.985	0.0005262759701183878	0.985	0.0006526848738322424	0.985	0.0006179267589501632	0.985	0.0006833318136816622	0.985	0.000643630708198636	0.985	0.0007337819794821219	0.985	0.0006511269328688495	0.985	0.0007922657235109017	0.985	0.0006765486680025605	0.985	0.0008423572736714583	0.985	0.0007603058859229407	0.985	0.0008509875648087974	0.985	0.0007942768834685134	0.985	0.0008493782036379209	0.985	0.0012320134402691158
