E (meV)	but_OD_250K_0.29A-1	err	E (meV)	but_OD_250K_0.44A-1	err	E (meV)	but_OD_250K_0.59A-1	err	E (meV)	but_OD_250K_0.71A-1	err	E (meV)	but_OD_250K_0.84A-1	err	E (meV)	but_OD_250K_0.95A-1	err	E (meV)	but_OD_250K_1.07A-1	err	E (meV)	but_OD_250K_1.18A-1	err	E (meV)	but_OD_250K_1.29A-1	err	E (meV)	but_OD_250K_1.39A-1	err	E (meV)	but_OD_250K_1.48A-1	err	E (meV)	but_OD_250K_1.57A-1	err	E (meV)	but_OD_250K_1.65A-1	err	E (meV)	but_OD_250K_1.72A-1	err	E (meV)	but_OD_250K_1.79A-1	err	E (meV)	but_OD_250K_1.84A-1	err	E (meV)	but_OD_250K_1.89A-1	err	E (meV)	but_OD_250K_1.93A-1	err
-0.02801897	2.828734	0.3568462	-0.02801897	4.938694	0.4656638	-0.02801897	8.262725	0.9620666	-0.02801897	7.352648	0.6188879	-0.02801897	7.801235	0.5705886	-0.02801897	8.332528	0.5505925	-0.02801897	7.32351	0.4993324	-0.02801897	6.463451	0.454148	-0.02801897	6.356309	0.4641014	-0.02801897	5.877923	0.4744002	-0.02801897	5.107625	0.4292171	-0.02801897	4.77129	0.3909124	-0.02801897	4.148463	0.3848721	-0.02801897	3.362131	0.3298223	-0.02801897	3.159478	0.338524	-0.02801897	3.239282	0.4112268	-0.02801897	3.561722	0.6797211	-0.02801897	1.726731	1.053604
-0.02741897	2.666087	0.3458268	-0.02741897	5.080207	0.4827758	-0.02741897	7.538617	0.9187804	-0.02741897	7.767042	0.6329522	-0.02741897	7.831489	0.5721179	-0.02741897	8.727545	0.5659431	-0.02741897	7.539156	0.5038713	-0.02741897	6.895268	0.4689626	-0.02741897	5.917242	0.4478045	-0.02741897	5.473975	0.4584773	-0.02741897	5.00734	0.4235369	-0.02741897	4.765534	0.3893409	-0.02741897	4.331695	0.3962697	-0.02741897	3.292594	0.3237177	-0.02741897	3.359183	0.3446702	-0.02741897	3.168009	0.4097466	-0.02741897	3.631791	0.7170272	-0.02741897	1.373853	0.9396561
-0.02681897	3.098463	0.3835831	-0.02681897	5.382252	0.4950812	-0.02681897	7.159286	0.8981373	-0.02681897	8.35749	0.6567919	-0.02681897	9.117208	0.6196998	-0.02681897	8.599921	0.5609236	-0.02681897	8.155814	0.523942	-0.02681897	6.500948	0.4558002	-0.02681897	5.947941	0.447618	-0.02681897	5.304334	0.4559259	-0.02681897	4.907506	0.4181511	-0.02681897	4.02604	0.3559454	-0.02681897	3.396768	0.3483037	-0.02681897	3.965732	0.3561318	-0.02681897	3.307337	0.3395482	-0.02681897	3.123018	0.4023021	-0.02681897	3.229245	0.6690218	-0.02681897	1.529265	0.9936969
-0.02621897	2.525438	0.3453708	-0.02621897	5.97711	0.5197876	-0.02621897	8.251555	0.9620649	-0.02621897	8.406039	0.6589507	-0.02621897	8.649064	0.6016044	-0.02621897	8.779509	0.5669658	-0.02621897	7.649508	0.5067217	-0.02621897	6.736368	0.4677339	-0.02621897	6.934378	0.4816707	-0.02621897	5.805701	0.4742124	-0.02621897	4.974561	0.4238234	-0.02621897	4.168367	0.3640764	-0.02621897	3.457874	0.3526532	-0.02621897	4.063341	0.3618203	-0.02621897	3.409446	0.3461333	-0.02621897	2.986069	0.3908618	-0.02621897	3.61584	0.6896318	-0.02621897	1.712715	1.051647
-0.02561897	2.673478	0.3432702	-0.02561897	6.121506	0.5223408	-0.02561897	8.256662	0.9641723	-0.02561897	8.343023	0.6561997	-0.02561897	9.242147	0.6230424	-0.02561897	9.249784	0.5818656	-0.02561897	7.671171	0.5068968	-0.02561897	7.34256	0.4833962	-0.02561897	6.881738	0.4820099	-0.02561897	5.633665	0.4665084	-0.02561897	4.955395	0.4230311	-0.02561897	4.561216	0.3845995	-0.02561897	4.041247	0.3843257	-0.02561897	3.914474	0.353553	-0.02561897	3.401771	0.3517589	-0.02561897	3.220568	0.4055886	-0.02561897	2.930678	0.6335301	-0.02561897	4.73043	1.746442
-0.02501897	2.654254	0.3442821	-0.02501897	6.37364	0.5326009	-0.02501897	7.754576	0.9431924	-0.02501897	8.784674	0.6770375	-0.02501897	9.404808	0.6277826	-0.02501897	9.12246	0.5760896	-0.02501897	8.638872	0.5388056	-0.02501897	7.529615	0.4899345	-0.02501897	6.711761	0.4752602	-0.02501897	5.670505	0.4680644	-0.02501897	5.248411	0.4380632	-0.02501897	4.517893	0.3781273	-0.02501897	4.368525	0.3970349	-0.02501897	4.095785	0.3591167	-0.02501897	3.242576	0.3435722	-0.02501897	3.346335	0.4127606	-0.02501897	4.295452	0.7477832	-0.02501897	3.983026	1.603484
-0.02441897	3.081169	0.3722214	-0.02441897	6.553686	0.5385434	-0.02441897	8.094861	0.9504218	-0.02441897	8.367958	0.656737	-0.02441897	9.290436	0.6218395	-0.02441897	9.577221	0.5916618	-0.02441897	8.409432	0.5289543	-0.02441897	7.085046	0.4767041	-0.02441897	6.101899	0.4515366	-0.02441897	6.417873	0.4954943	-0.02441897	5.382639	0.4396134	-0.02441897	4.98196	0.39595	-0.02441897	4.369158	0.3949205	-0.02441897	3.487715	0.3318719	-0.02441897	3.592448	0.3569204	-0.02441897	3.409761	0.4163515	-0.02441897	3.361703	0.6622655	-0.02441897	4.582674	1.720551
-0.02381897	3.461796	0.3927325	-0.02381897	6.793254	0.5458661	-0.02381897	9.355632	1.023373	-0.02381897	8.631056	0.6672696	-0.02381897	9.17677	0.6184836	-0.02381897	8.753555	0.5655744	-0.02381897	8.185074	0.5222224	-0.02381897	7.703018	0.4978554	-0.02381897	6.270251	0.4572857	-0.02381897	6.549451	0.5028542	-0.02381897	5.456863	0.4429612	-0.02381897	4.609524	0.3820831	-0.02381897	4.468996	0.4028551	-0.02381897	3.872623	0.3535925	-0.02381897	3.733539	0.3606503	-0.02381897	3.197674	0.4046683	-0.02381897	3.373776	0.6785277	-0.02381897	4.268768	1.662382
-0.02321897	3.065777	0.3680755	-0.02321897	7.25741	0.5669094	-0.02321897	9.562066	1.034686	-0.02321897	9.730474	0.7082126	-0.02321897	9.606224	0.6325528	-0.02321897	8.623353	0.561711	-0.02321897	8.5758	0.5355279	-0.02321897	7.584862	0.494638	-0.02321897	6.870862	0.4808715	-0.02321897	6.611826	0.5052856	-0.02321897	5.176787	0.4295258	-0.02321897	5.140135	0.4028778	-0.02321897	4.066816	0.3870843	-0.02321897	4.249913	0.3699519	-0.02321897	3.357562	0.3436219	-0.02321897	2.910025	0.3905619	-0.02321897	3.264007	0.6541293	-0.02321897	3.079342	1.414907
-0.02261897	3.099159	0.3643862	-0.02261897	7.655695	0.5828419	-0.02261897	10.40194	1.078932	-0.02261897	9.211485	0.6880901	-0.02261897	10.48329	0.6608846	-0.02261897	9.093965	0.5753027	-0.02261897	8.790113	0.5414329	-0.02261897	7.627919	0.491556	-0.02261897	7.566307	0.5033463	-0.02261897	6.181804	0.488383	-0.02261897	5.932039	0.4631722	-0.02261897	5.241437	0.4116112	-0.02261897	4.393466	0.3964702	-0.02261897	3.822458	0.3500482	-0.02261897	3.120424	0.333116	-0.02261897	2.357457	0.3578486	-0.02261897	3.011393	0.6222845	-0.02261897	2.511064	1.271336
-0.02201897	3.907548	0.433607	-0.02201897	7.344046	0.5689672	-0.02201897	11.78949	1.148312	-0.02201897	10.99538	0.7520646	-0.02201897	10.48492	0.661466	-0.02201897	10.20211	0.6097103	-0.02201897	9.418093	0.5605364	-0.02201897	7.831565	0.4973068	-0.02201897	7.635998	0.5047611	-0.02201897	5.869092	0.4760772	-0.02201897	5.634017	0.4492375	-0.02201897	5.093341	0.4035119	-0.02201897	4.353204	0.3940489	-0.02201897	3.784418	0.3496026	-0.02201897	3.488779	0.3481013	-0.02201897	3.012811	0.4055195	-0.02201897	3.538774	0.6745417	-0.02201897	2.536961	1.279831
-0.02141897	3.596018	0.41088	-0.02141897	7.507702	0.573654	-0.02141897	11.764	1.147671	-0.02141897	10.82899	0.7469633	-0.02141897	11.14047	0.683893	-0.02141897	10.11299	0.6066295	-0.02141897	9.249453	0.5549904	-0.02141897	8.447343	0.5171766	-0.02141897	7.850763	0.5122519	-0.02141897	5.841688	0.4741802	-0.02141897	5.715156	0.4538313	-0.02141897	5.420805	0.4139502	-0.02141897	4.882664	0.4193037	-0.02141897	3.657607	0.3412343	-0.02141897	3.926969	0.370076	-0.02141897	2.92816	0.3853775	-0.02141897	4.350722	0.7485586	-0.02141897	2.319694	1.223432
-0.02081897	3.673464	0.4124706	-0.02081897	7.994487	0.5914828	-0.02081897	10.97491	1.111236	-0.02081897	10.44806	0.7339578	-0.02081897	10.86607	0.6767102	-0.02081897	10.37328	0.6168698	-0.02081897	9.43993	0.5608673	-0.02081897	8.710982	0.5268247	-0.02081897	7.985073	0.5160263	-0.02081897	6.619911	0.5040302	-0.02081897	6.091246	0.4678919	-0.02081897	5.140553	0.4040861	-0.02081897	4.711618	0.4171521	-0.02081897	3.364161	0.3338767	-0.02081897	4.422126	0.3934336	-0.02081897	3.018844	0.3928106	-0.02081897	3.882378	0.7153561	-0.02081897	2.790461	1.342235
-0.02021897	4.123922	0.4393099	-0.02021897	8.062029	0.5921041	-0.02021897	11.577	1.139972	-0.02021897	11.9633	0.7858808	-0.02021897	11.25255	0.6856124	-0.02021897	10.72269	0.6258303	-0.02021897	9.772545	0.5748165	-0.02021897	8.946502	0.5329708	-0.02021897	7.75692	0.5070131	-0.02021897	6.429382	0.498428	-0.02021897	6.070939	0.4645506	-0.02021897	5.388677	0.4120581	-0.02021897	4.624105	0.4082485	-0.02021897	4.455376	0.3799807	-0.02021897	3.844568	0.367287	-0.02021897	3.550398	0.4305714	-0.02021897	3.913552	0.7293448	-0.02021897	4.910395	1.786128
-0.01961897	4.562643	0.44997	-0.01961897	8.27203	0.59958	-0.01961897	13.06801	1.210925	-0.01961897	10.62394	0.7484617	-0.01961897	12.49019	0.7227797	-0.01961897	11.64463	0.6511254	-0.01961897	9.669727	0.5761774	-0.01961897	9.265892	0.5431365	-0.01961897	7.80462	0.5098643	-0.01961897	6.496184	0.5035263	-0.01961897	6.2681	0.4720823	-0.01961897	5.225141	0.4054748	-0.01961897	4.406509	0.3971133	-0.01961897	4.560637	0.3865287	-0.01961897	3.606334	0.3546241	-0.01961897	3.322759	0.4169541	-0.01961897	3.593568	0.6808021	-0.01961897	3.86004	1.579741
-0.01901897	4.370778	0.4371588	-0.01901897	9.272263	0.6395574	-0.01901897	11.78811	1.152611	-0.01901897	11.96084	0.7851427	-0.01901897	12.26678	0.7152902	-0.01901897	11.204	0.6377826	-0.01901897	9.983477	0.5811113	-0.01901897	9.060734	0.5359667	-0.01901897	7.85746	0.517232	-0.01901897	6.901317	0.5140071	-0.01901897	6.395703	0.4785617	-0.01901897	5.438186	0.4158751	-0.01901897	4.164429	0.3855263	-0.01901897	4.617677	0.3847437	-0.01901897	3.311038	0.3436558	-0.01901897	3.301174	0.4160792	-0.01901897	2.887682	0.6100861	-0.01901897	1.32581	0.9250173
-0.01841897	4.814333	0.457501	-0.01841897	9.308061	0.6459403	-0.01841897	12.70868	1.203694	-0.01841897	12.79029	0.8117818	-0.01841897	12.38709	0.7183504	-0.01841897	11.27027	0.6411852	-0.01841897	10.61461	0.5948923	-0.01841897	8.960909	0.5330731	-0.01841897	7.923802	0.5182927	-0.01841897	6.730466	0.5091468	-0.01841897	6.190605	0.4710077	-0.01841897	5.647043	0.4229214	-0.01841897	4.471394	0.4025086	-0.01841897	4.656036	0.3858117	-0.01841897	3.52926	0.3558774	-0.01841897	3.759069	0.4390512	-0.01841897	3.031903	0.6282802	-0.01841897	2.184595	1.185369
-0.01781897	5.269855	0.4806142	-0.01781897	9.437645	0.6494742	-0.01781897	12.31087	1.179125	-0.01781897	11.99196	0.7858704	-0.01781897	12.76905	0.7312918	-0.01781897	11.53518	0.6487667	-0.01781897	10.76693	0.5994423	-0.01781897	8.240192	0.5153973	-0.01781897	8.144926	0.5204927	-0.01781897	6.567582	0.5015833	-0.01781897	6.793441	0.4917873	-0.01781897	5.609613	0.4217898	-0.01781897	5.165246	0.4312532	-0.01781897	3.938467	0.3550148	-0.01781897	3.710118	0.3632002	-0.01781897	3.581506	0.4327439	-0.01781897	3.475309	0.6708337	-0.01781897	3.080244	1.411997
-0.01721897	4.377347	0.4400507	-0.01721897	9.818331	0.6634231	-0.01721897	13.23123	1.220257	-0.01721897	12.96436	0.8201534	-0.01721897	13.22101	0.751723	-0.01721897	12.10822	0.6634086	-0.01721897	10.3936	0.5902239	-0.01721897	8.509782	0.5239181	-0.01721897	8.693025	0.5394161	-0.01721897	7.789206	0.5452092	-0.01721897	6.080196	0.4686048	-0.01721897	5.398407	0.413855	-0.01721897	4.904655	0.4198408	-0.01721897	4.278176	0.3675762	-0.01721897	3.51354	0.350031	-0.01721897	3.670227	0.4382612	-0.01721897	3.744864	0.7146198	-0.01721897	5.271668	1.8488
-0.01661897	5.282394	0.4922563	-0.01661897	10.30264	0.6743757	-0.01661897	14.14663	1.266205	-0.01661897	13.70792	0.8437882	-0.01661897	13.22696	0.7478697	-0.01661897	13.07331	0.6906838	-0.01661897	10.73196	0.5986014	-0.01661897	9.422517	0.5489225	-0.01661897	8.719889	0.5387489	-0.01661897	7.487851	0.5373797	-0.01661897	6.072534	0.4730784	-0.01661897	5.780405	0.4295503	-0.01661897	4.958634	0.4230676	-0.01661897	4.268236	0.3704102	-0.01661897	3.8754	0.3714098	-0.01661897	3.435198	0.4193635	-0.01661897	4.328741	0.758935	-0.01661897	3.964501	1.639958
-0.01601897	5.39555	0.500453	-0.01601897	10.90496	0.6931227	-0.01601897	14.77984	1.290879	-0.01601897	14.93174	0.8796305	-0.01601897	13.63666	0.7559931	-0.01601897	13.54881	0.7033688	-0.01601897	10.78475	0.6038876	-0.01601897	9.57899	0.5538925	-0.01601897	8.079324	0.5181702	-0.01601897	7.729714	0.5453473	-0.01601897	6.513916	0.4850687	-0.01601897	5.429738	0.4162311	-0.01601897	5.150612	0.4306562	-0.01601897	4.612439	0.3852034	-0.01601897	4.247159	0.3917076	-0.01601897	3.628574	0.4391125	-0.01601897	3.736769	0.711343	-0.01601897	2.324753	1.311862
-0.01541897	6.187093	0.5328906	-0.01541897	11.31839	0.7030635	-0.01541897	15.46495	1.31688	-0.01541897	15.64668	0.898293	-0.01541897	14.11939	0.76884	-0.01541897	13.49663	0.7010049	-0.01541897	11.57939	0.6239226	-0.01541897	9.420025	0.5478734	-0.01541897	8.370419	0.5269986	-0.01541897	8.028982	0.5565112	-0.01541897	6.49934	0.4826594	-0.01541897	5.765172	0.4270378	-0.01541897	5.530559	0.4440803	-0.01541897	4.452923	0.3769684	-0.01541897	3.94701	0.3748373	-0.01541897	3.20519	0.4300935	-0.01541897	3.578008	0.6987523	-0.01541897	2.920401	1.387023
-0.01481897	5.919142	0.5218453	-0.01481897	11.64984	0.7124363	-0.01481897	16.05361	1.341763	-0.01481897	15.65946	0.9021081	-0.01481897	14.79971	0.7856345	-0.01481897	13.15112	0.6924305	-0.01481897	11.722	0.6277734	-0.01481897	10.17089	0.5696708	-0.01481897	8.726867	0.5413576	-0.01481897	8.256988	0.5646216	-0.01481897	6.824593	0.4927091	-0.01481897	5.98073	0.4329157	-0.01481897	5.193095	0.4314368	-0.01481897	4.355069	0.3777342	-0.01481897	3.96487	0.3736478	-0.01481897	3.413028	0.4318938	-0.01481897	2.957793	0.646237	-0.01481897	2.580248	1.286162
-0.01421897	6.536869	0.5388647	-0.01421897	12.26683	0.735754	-0.01421897	17.30296	1.395538	-0.01421897	17.52961	0.9539735	-0.01421897	14.77059	0.7853427	-0.01421897	13.71353	0.7101786	-0.01421897	12.70115	0.6537751	-0.01421897	10.74441	0.5833143	-0.01421897	9.357786	0.5666404	-0.01421897	7.498662	0.5384191	-0.01421897	7.110445	0.5044718	-0.01421897	6.563691	0.4541175	-0.01421897	4.658382	0.410478	-0.01421897	4.875649	0.4013769	-0.01421897	3.678714	0.3706875	-0.01421897	3.701433	0.4537245	-0.01421897	3.212234	0.6716501	-0.01421897	3.421789	1.521821
-0.01361897	6.989119	0.5581093	-0.01361897	13.50978	0.7787519	-0.01361897	17.55846	1.409631	-0.01361897	16.92619	0.9360297	-0.01361897	14.91341	0.7891737	-0.01361897	13.89575	0.7152965	-0.01361897	13.07359	0.6650743	-0.01361897	10.7225	0.5836656	-0.01361897	9.731101	0.5712829	-0.01361897	7.409689	0.5352294	-0.01361897	7.326241	0.5124889	-0.01361897	6.172083	0.4437395	-0.01361897	4.999935	0.4279493	-0.01361897	4.602302	0.3928842	-0.01361897	4.070063	0.394146	-0.01361897	3.47915	0.4413044	-0.01361897	3.726403	0.7254807	-0.01361897	1.733706	1.368918
-0.01301897	6.864428	0.5618715	-0.01301897	14.62112	0.8039839	-0.01301897	18.27643	1.436175	-0.01301897	17.7759	0.962382	-0.01301897	16.17148	0.8226796	-0.01301897	15.04826	0.7411886	-0.01301897	13.18474	0.6671241	-0.01301897	11.06173	0.5942246	-0.01301897	9.374264	0.5584733	-0.01301897	7.388897	0.5322857	-0.01301897	7.216693	0.5077082	-0.01301897	5.772799	0.4293048	-0.01301897	4.974632	0.4301643	-0.01301897	4.518885	0.3945661	-0.01301897	3.966183	0.3993875	-0.01301897	3.493564	0.4430805	-0.01301897	3.440061	0.68541	-0.01301897	-0.04977407	1.123749
-0.01241897	7.878012	0.5947524	-0.01241897	15.61571	0.8274642	-0.01241897	19.86674	1.493483	-0.01241897	18.70852	0.984187	-0.01241897	17.29491	0.851834	-0.01241897	15.9311	0.7619258	-0.01241897	13.1001	0.6651598	-0.01241897	11.26286	0.5987684	-0.01241897	10.13108	0.5827564	-0.01241897	8.370444	0.5678362	-0.01241897	6.535568	0.4864854	-0.01241897	6.305321	0.4476315	-0.01241897	4.885343	0.4292506	-0.01241897	5.189928	0.4207874	-0.01241897	4.253901	0.4070925	-0.01241897	3.205452	0.4287318	-0.01241897	2.670883	0.6535347	-0.01241897	3.892856	1.665094
-0.01181897	9.583389	0.6562557	-0.01181897	16.89545	0.8628015	-0.01181897	22.90474	1.607101	-0.01181897	19.72272	1.016498	-0.01181897	18.05259	0.8729736	-0.01181897	16.60708	0.7819111	-0.01181897	13.71036	0.6799067	-0.01181897	11.05598	0.5964617	-0.01181897	9.446401	0.5610624	-0.01181897	9.004426	0.590526	-0.01181897	6.901393	0.5015795	-0.01181897	7.082365	0.4756202	-0.01181897	5.057534	0.4464892	-0.01181897	4.68119	0.4148416	-0.01181897	4.073095	0.4104165	-0.01181897	3.215598	0.4131606	-0.01181897	3.96354	0.7366288	-0.01181897	4.543627	1.732019
-0.01121897	10.558	0.6890937	-0.01121897	18.35507	0.9018079	-0.01121897	22.87967	1.606289	-0.01121897	20.66455	1.04103	-0.01121897	19.43722	0.9026178	-0.01121897	16.60052	0.7813532	-0.01121897	14.87011	0.7085961	-0.01121897	12.39661	0.6334328	-0.01121897	9.690831	0.5709754	-0.01121897	8.779251	0.584635	-0.01121897	7.754772	0.5297559	-0.01121897	6.565721	0.460165	-0.01121897	5.232538	0.4479261	-0.01121897	4.586546	0.4160174	-0.01121897	4.192544	0.4159461	-0.01121897	3.626716	0.4463344	-0.01121897	4.152323	0.7363391	-0.01121897	3.215898	1.478241
-0.01061897	11.29083	0.7255599	-0.01061897	20.46328	0.9588043	-0.01061897	24.90627	1.677438	-0.01061897	23.87566	1.119383	-0.01061897	19.16942	0.8979059	-0.01061897	17.87145	0.8086266	-0.01061897	14.94491	0.7103006	-0.01061897	12.94292	0.6460606	-0.01061897	10.24709	0.5872047	-0.01061897	7.812392	0.5526098	-0.01061897	7.724795	0.5279467	-0.01061897	6.22722	0.4509655	-0.01061897	5.190886	0.4477117	-0.01061897	4.494517	0.417324	-0.01061897	4.164802	0.4241901	-0.01061897	3.679588	0.4773202	-0.01061897	5.292233	0.8431709	-0.01061897	3.641511	1.625458
-0.01001897	11.25503	0.7130057	-0.01001897	23.09431	1.015745	-0.01001897	25.64077	1.701562	-0.01001897	24.52406	1.130414	-0.01001897	20.94679	0.9378308	-0.01001897	18.24145	0.8179359	-0.01001897	15.52141	0.7219912	-0.01001897	12.54882	0.6410353	-0.01001897	11.5391	0.6212346	-0.01001897	8.699972	0.5795982	-0.01001897	7.694861	0.5307023	-0.01001897	6.860794	0.4689471	-0.01001897	4.937908	0.4485475	-0.01001897	4.473833	0.4290213	-0.01001897	4.052231	0.4419473	-0.01001897	3.930885	0.4930379	-0.01001897	4.621951	0.8306885	-0.01001897	0.9738087	1.425752
-0.009418968	12.33832	0.7433431	-0.009418968	24.26426	1.039929	-0.009418968	26.7168	1.739546	-0.009418968	25.67597	1.158496	-0.009418968	22.7082	0.9803384	-0.009418968	17.87294	0.8086966	-0.009418968	16.61199	0.7464825	-0.009418968	13.23899	0.6540074	-0.009418968	11.75941	0.6296751	-0.009418968	9.279269	0.6058768	-0.009418968	7.939572	0.5379125	-0.009418968	6.744244	0.4750379	-0.009418968	5.640252	0.4828955	-0.009418968	4.256141	0.4494168	-0.009418968	4.038773	0.4549544	-0.009418968	4.643746	0.5396986	-0.009418968	4.079632	0.7922093	-0.009418968	3.118584	1.603588
-0.008818968	13.83931	0.7917913	-0.008818968	26.15059	1.081741	-0.008818968	29.61166	1.835258	-0.008818968	26.93895	1.186676	-0.008818968	24.41132	1.016271	-0.008818968	19.6813	0.8508647	-0.008818968	16.11495	0.7364926	-0.008818968	13.04258	0.6452552	-0.008818968	10.50843	0.5967837	-0.008818968	9.532212	0.6133726	-0.008818968	7.881981	0.5457272	-0.008818968	6.62244	0.4881284	-0.008818968	5.815439	0.5072314	-0.008818968	4.698617	0.4904109	-0.008818968	3.919726	0.4940059	-0.008818968	4.36775	0.5607852	-0.008818968	4.502942	0.850474	-0.008818968	1.929195	1.667288
-0.008218968	14.73631	0.8204678	-0.008218968	27.33792	1.106592	-0.008218968	34.10365	1.973904	-0.008218968	29.03876	1.229442	-0.008218968	24.8814	1.026626	-0.008218968	20.7678	0.8767988	-0.008218968	17.31567	0.7652549	-0.008218968	14.00317	0.6691747	-0.008218968	10.78724	0.6049217	-0.008218968	9.572928	0.6229351	-0.008218968	7.620873	0.5419068	-0.008218968	6.888766	0.5141183	-0.008218968	5.415186	0.5275398	-0.008218968	4.354481	0.5236844	-0.008218968	4.529327	0.5378311	-0.008218968	3.995649	0.5480778	-0.008218968	3.875742	0.8132726	-0.008218968	3.317104	1.893601
-0.007618968	16.0673	0.8606002	-0.007618968	29.91134	1.161798	-0.007618968	37.08793	2.058532	-0.007618968	30.67839	1.263042	-0.007618968	25.11864	1.029413	-0.007618968	21.59266	0.8915129	-0.007618968	18.83514	0.8009703	-0.007618968	14.07696	0.6689425	-0.007618968	12.23032	0.6461922	-0.007618968	9.757698	0.6427412	-0.007618968	7.550653	0.5497584	-0.007618968	6.723004	0.5087896	-0.007618968	5.58084	0.5560264	-0.007618968	4.929736	0.5394156	-0.007618968	4.60974	0.5447813	-0.007618968	3.453153	0.5418229	-0.007618968	2.85414	0.7435116	-0.007618968	2.850409	1.481542
-0.007018968	19.59316	0.967057	-0.007018968	35.07136	1.265058	-0.007018968	38.136	2.088142	-0.007018968	33.1997	1.317241	-0.007018968	26.51606	1.058633	-0.007018968	21.53033	0.8921883	-0.007018968	18.95888	0.8043352	-0.007018968	14.45361	0.6835106	-0.007018968	11.83847	0.6423503	-0.007018968	9.222036	0.6272826	-0.007018968	7.553349	0.5643849	-0.007018968	6.286327	0.5096774	-0.007018968	5.934483	0.5767084	-0.007018968	5.214239	0.5583378	-0.007018968	3.975661	0.5089198	-0.007018968	4.251683	0.5400051	-0.007018968	2.420103	0.7194352	-0.007018968	1.579964	1.332951
-0.006418968	22.50477	1.10258	-0.006418968	40.17419	1.361875	-0.006418968	41.01526	2.173594	-0.006418968	36.31784	1.380755	-0.006418968	29.33412	1.116778	-0.006418968	23.33782	0.9306118	-0.006418968	19.34899	0.8182425	-0.006418968	14.38074	0.6863113	-0.006418968	11.80372	0.6468595	-0.006418968	9.371508	0.6376086	-0.006418968	8.154567	0.5873316	-0.006418968	6.402735	0.5413855	-0.006418968	6.106129	0.5745043	-0.006418968	4.512453	0.5259566	-0.006418968	4.227611	0.5040951	-0.006418968	4.461212	0.5143119	-0.006418968	3.28998	0.7064228	-0.006418968	2.474924	1.323826
-0.005818968	26.42334	1.273632	-0.005818968	46.97876	1.482055	-0.005818968	45.8808	2.304919	-0.005818968	40.76285	1.465265	-0.005818968	32.15172	1.172203	-0.005818968	25.56515	0.9757029	-0.005818968	20.29733	0.8404676	-0.005818968	14.75662	0.7020647	-0.005818968	11.86749	0.6575637	-0.005818968	9.913823	0.6687303	-0.005818968	8.230003	0.6013158	-0.005818968	6.829139	0.5439259	-0.005818968	5.962728	0.5611756	-0.005818968	4.951057	0.5110399	-0.005818968	4.803799	0.502979	-0.005818968	4.490543	0.5164962	-0.005818968	3.87629	0.7558806	-0.005818968	2.659935	1.31332
-0.005218968	32.45333	1.500194	-0.005218968	53.698	1.606474	-0.005218968	50.19512	2.415555	-0.005218968	43.17883	1.51497	-0.005218968	35.42706	1.232001	-0.005218968	25.45233	0.9855937	-0.005218968	21.76068	0.8766481	-0.005218968	16.05671	0.7375014	-0.005218968	13.61896	0.7142203	-0.005218968	10.93029	0.706084	-0.005218968	8.452535	0.6084091	-0.005218968	7.354046	0.5556918	-0.005218968	5.789148	0.5365355	-0.005218968	4.887324	0.4950602	-0.005218968	4.473212	0.4645539	-0.005218968	4.332334	0.4906577	-0.005218968	4.204549	0.7687672	-0.005218968	2.524543	1.439539
-0.004618968	42.11036	1.863505	-0.004618968	68.16426	1.846436	-0.004618968	61.60072	2.678743	-0.004618968	48.42185	1.606108	-0.004618968	38.15895	1.290691	-0.004618968	28.45488	1.052085	-0.004618968	22.13872	0.8934266	-0.004618968	15.80726	0.7443543	-0.004618968	12.95783	0.7014049	-0.004618968	10.41516	0.696814	-0.004618968	8.390616	0.6062484	-0.004618968	7.851219	0.5472541	-0.004618968	6.065195	0.5299972	-0.004618968	5.677473	0.4880771	-0.004618968	4.30149	0.4362075	-0.004618968	4.113209	0.5080965	-0.004618968	4.437013	0.8110961	-0.004618968	1.865153	1.310261
